CpG,logFC,AveExpr,t,P.Value,adj.P.Val,B,Normal_AVG,Tumor_AVG,deltaBeta,CHR,MAPINFO,Strand,Type,gene,feature,cgi,feat.cgi,UCSC_CpG_Islands_Name,DHS,Enhancer,Phantom,Probe_SNPs,Probe_SNPs_10,dbeta,DNAm,cutpoint,F1,F1_validate,F1_dif,auc
cg07834955,0.40061960712569,0.449479210113733,12.2403378086125,1.15091947556042e-30,7.84102972298457e-29,58.4331805521182,0.0848865460748855,0.485506153200576,0.400619607125691,10,99531879,F,I,SFRP5,TSS200,island,TSS200-island,chr10:99531025-99531968,True,,,,,0.4306524949642453,hyper,0.16,0.9240506329113924,0.9090909090909092,-0.0149597238204832,0.9386561264822135
cg27252696,0.331395091731036,0.4459077639868,11.8917969802581,3.29385917750993e-29,1.78502779008229e-27,55.1012134753669,0.144314389138051,0.475709480869088,0.331395091731037,6,100912940,R,I,SIM1,TSS1500,island,TSS1500-island,chr6:100912071-100913337,True,,,,,0.3753252720552854,hyper,0.16,0.948875255623722,0.9494949494949496,0.0006196938712275,0.9108300395256917
cg02711647,0.41330099722156,0.516076930876465,14.110925363847,7.3720795585095e-39,2.11227204136258e-36,77.1933810610166,0.139943289520154,0.553244286741713,0.41330099722156,2,45237689,R,I,SIX2,TSS1500,island,TSS1500-island,chr2:45235511-45237792,,,,,,0.4697049830136179,hyper,0.22,0.9572301425661914,0.964467005076142,0.0072368625099507,0.9258498023715415
cg06263461,0.384253485000731,0.534546657747865,17.6457313083753,1.19398917616825e-55,8.31823514852546e-52,115.697196407427,0.184848342261589,0.56910182726232,0.384253485000731,20,45280237,F,I,SLC13A3,TSS200,shore,TSS200-shore,chr20:45279781-45280169,,,,,,0.4642343766167217,hyper,0.41,0.937759336099585,0.9263157894736842,-0.0114435466259007,0.9433992094861658
cg15173134,0.322968695298714,0.38217023975912,9.1811941486673,8.38830269201586e-19,1.23246296201907e-17,31.347277977218,0.0882454918793553,0.411214187178069,0.322968695298714,10,119000638,R,I,SLC18A2,TSS200,island,TSS200-island,chr10:119000435-119001530,,,,,,0.3545436131283551,hyper,0.11,0.8961038961038962,0.9206349206349206,0.0245310245310244,0.8902766798418973
cg24302235,0.438606613292859,0.49961401942283,13.9898032297998,2.6032025935663e-38,6.726221371652529e-36,75.9380379341879,0.100450446893718,0.539057060186576,0.438606613292858,3,170746073,R,II,SLC2A2,TSS1500,island,TSS1500-island,chr3:170746072-170746292,True,True,,,,0.4822699126278151,hyper,0.19,0.9549180327868853,0.953846153846154,-0.0010718789407313,0.9356521739130436
cg19766441,0.324466047173716,0.403122232121213,11.784669919527,9.13135858987675e-29,4.63535657577194e-27,54.0885288662136,0.10783478631204,0.432300833485756,0.324466047173716,4,25657365,R,I,SLC34A2,TSS200,island,TSS200-island,chr4:25657119-25657547,,True,,,,0.3638617533449015,hyper,0.19,0.9308176100628932,0.9032258064516128,-0.0275918036112803,0.896600790513834
cg10748765,0.36896385586693,0.483035980890331,11.8445918083647,5.16564556674663e-29,2.72673171101153e-27,54.6543043556298,0.147252327889132,0.516216183756062,0.36896385586693,20,3218905,R,II,SLC4A11,TSS1500,island,TSS1500-island,chr20:3218578-3220930,,,,,,0.4073900724209507,hyper,0.25,0.9240506329113924,0.925531914893617,0.0014812819822245,0.916205533596838
cg26001902,0.343941239912123,0.402363763488115,10.6433334918156,3.3585327041843304e-24,9.06902667224853e-23,43.6556251132524,0.0893524911939884,0.433293731106112,0.343941239912123,2,108602979,F,I,SLC5A7,TSS200,island,TSS200-island,chr2:108602824-108603467,,,,,,0.3773124642172977,hyper,0.09,0.948875255623722,0.97,0.0211247443762779,0.9313833992094862
cg16703956,0.405173205052195,0.528863792317545,16.2402090586551,8.22637840371515e-49,1.61187744133836e-45,100.009323934496,0.160127026568605,0.5653002316208,0.405173205052195,5,1446217,F,I,SLC6A3,TSS1500,island,TSS1500-island,chr5:1444678-1446648,True,,,,rs2735852,0.4949436594553944,hyper,0.32,0.9549180327868853,0.9375,-0.0174180327868852,0.917312252964427
cg19788741,0.387815223226605,0.557672050669766,14.8069136443196,4.76625732109923e-42,2.51838460039907e-39,84.502480339194,0.204732297157784,0.592547520384389,0.387815223226605,5,101632310,F,I,SLCO4C1,TSS200,island,TSS200-island,chr5:101632049-101632373,True,,,,,0.4716887957638581,hyper,0.27,0.9552845528455284,0.9381443298969072,-0.0171402229486212,0.9089328063241107
cg18108623,0.398384926226394,0.541016655489174,12.7702082488906,6.33688510746032e-33,6.25549163435348e-31,63.6030340621642,0.178457711837094,0.57684263806349,0.398384926226395,17,33701321,R,II,SLFN11,TSS1500,island,TSS1500-island,chr17:33700989-33701657,,True,,,,0.4646254899871065,hyper,0.28,0.9355509355509356,0.9206349206349206,-0.014916014916015,0.8994466403162056
cg04747322,0.32685215877706,0.495315152981569,10.2599763692259,9.84212670010047e-23,2.22168323245608e-21,40.3072027507034,0.197856173950648,0.524708332727707,0.32685215877706,5,121647308,R,II,SNCAIP,TSS1500,shore,TSS1500-shore,chr5:121647450-121648147,,,,,,0.3715622165042256,hyper,0.29,0.8913043478260869,0.9032258064516128,0.0119214586255259,0.8727272727272727
cg09581551,0.341120021092895,0.372738666338891,10.6465043869425,3.26490332036937e-24,8.83331861660956e-23,43.683662217006,0.0622949061356447,0.40341492722854,0.341120021092895,6,107810162,F,II,SOBP,TSS1500,island,TSS1500-island,chr6:107810066-107812733,True,,,,,0.3636130632805344,hyper,0.09,0.9148936170212766,0.9139784946236558,-0.0009151223976208,0.8937549407114624
cg06126713,0.432175254312118,0.608194265648404,14.4583746896978,1.922621017719369e-40,7.44901791937299e-38,80.8223338581444,0.214883692479462,0.64705894679158,0.432175254312118,7,16505617,R,II,SOSTDC1,TSS200,opensea,TSS200-opensea,,,,,,,0.5299396123867866,hyper,0.38,0.9330543933054394,0.9139784946236558,-0.0190758986817836,0.9056126482213438
cg24604013,0.325832928123523,0.455437629311144,11.5683532166385,7.03913452789373e-28,3.13762749415434e-26,52.0605044136745,0.158906223500888,0.484739151624411,0.325832928123523,13,112721325,F,I,SOX1,TSS1500,island,TSS1500-island,chr13:112720564-112723582,,,,,,0.3671336626044182,hyper,0.19,0.9399585921325052,0.9206349206349206,-0.0193236714975846,0.8994466403162055
cg23146663,0.357767694308768,0.618010271853966,14.2983318510609,1.03644177895199e-39,3.45057149956312e-37,79.1457016567265,0.292415931349943,0.650183625658711,0.357767694308768,5,151066662,F,II,SPARC,TSS200,opensea,TSS200-opensea,,True,,,,,0.4142344425270865,hyper,0.45,0.9399585921325052,0.9032258064516128,-0.0367327856808923,0.9037154150197628
cg14619259,0.378089190202017,0.471006767712225,12.286131453524,7.377162841606891e-31,5.20016029010066e-29,58.8750936386122,0.126918403967224,0.505007594169241,0.378089190202017,5,141705539,F,I,SPRY4,TSS1500,island,TSS1500-island,chr5:141705391-141705688,,,,,,0.4367286767838595,hyper,0.26,0.9175475687103596,0.9090909090909092,-0.0084566596194504,0.9038735177865613
cg07676859,0.387542946473673,0.495350878800439,13.9587379207786,3.59485690451718e-38,9.046174861296901e-36,75.6168995908378,0.14265891672188,0.530201863195554,0.387542946473673,20,23015932,R,I,SSTR4,TSS200,island,TSS200-island,chr20:23015716-23016879,,,,,,0.4376602698657745,hyper,0.18,0.9570552147239264,0.9591836734693876,0.0021284587454613,0.912411067193676
cg17437939,0.427859796152172,0.639887754668499,15.1546102386497,1.14883675497472e-43,8.20110306271851e-41,88.2112785642623,0.250504558889722,0.678364355041896,0.427859796152173,7,97361252,R,II,TAC1,TSS200,island,TSS200-island,chr7:97361132-97363018,,,,,,0.5084797392385206,hyper,0.34,0.9637096774193548,0.9484536082474226,-0.0152560691719321,0.9103557312252964
cg12420900,0.346155507230534,0.658667542185671,15.6976031305027,3.1886189173351003e-46,3.8447896788335e-43,94.0732231995683,0.343641127331984,0.689796634562518,0.346155507230534,10,123922863,R,II,TACC2,TSS1500,island,TSS1500-island,chr10:123922850-123923542,,True,,,,0.4073593839357274,hyper,0.49,0.9462809917355371,0.8972972972972972,-0.0489836944382399,0.9130434782608695
cg08924430,0.352662030661055,0.678346836237883,14.6183190574628,3.54074564494653e-41,1.61264674982701e-38,82.5063341922704,0.357399016967211,0.710061047628265,0.352662030661054,4,106067052,F,II,TET2,TSS1500,shore,TSS1500-shore,chr4:106067473-106067968,,,,,,0.3831422387749738,hyper,0.51,0.9382716049382716,0.8804347826086957,-0.0578368223295758,0.9070355731225296
cg00795341,0.347891428018139,0.453255349481826,11.441521467456,2.30683049162951e-27,9.55561732111298e-26,50.8820973434582,0.136649121825031,0.484540549843169,0.347891428018139,5,79330929,F,I,THBS4,TSS200,island,TSS200-island,chr5:79330928-79331488,,,,,,0.3903293625873143,hyper,0.21,0.9243697478991596,0.9214659685863876,-0.002903779312772,0.9062450592885376
cg15853125,0.330987614455331,0.38560570202667,10.6174012060874,4.23139493577007e-24,1.12874702673997e-22,43.4265386530141,0.0843831608137246,0.415370775269056,0.330987614455331,21,32932267,R,II,TIAM1,TSS1500,shore,TSS1500-shore,chr21:32929927-32932017,,,,,,0.3682183142052208,hyper,0.08,0.9614604462474644,0.9543147208121826,-0.0071457254352818,0.9237944664031621
cg05306745,0.375457960624543,0.604337359436002,14.4752474039194,1.60896652484349e-40,6.32498695380089e-38,80.9995885245189,0.262643603903593,0.638101564528137,0.375457960624544,17,76921845,F,I,TIMP2,TSS1500,island,TSS1500-island,chr17:76920684-76921961,,,,rs8179090,rs36099107,0.4367165870879865,hyper,0.37,0.9443298969072164,0.9381443298969072,-0.0061855670103092,0.9113043478260869
cg15120085,0.321749588834234,0.504353267222843,13.1448206918453,1.4924494105821e-34,1.96936839883563e-32,67.3299551839607,0.211537993931256,0.53328758276549,0.321749588834234,1,32041898,R,II,TINAGL1,TSS200,opensea,TSS200-opensea,,True,True,,,,0.3543735306788898,hyper,0.29,0.9465020576131686,0.9319371727748692,-0.0145648848382995,0.9353359683794467
cg19548479,0.442655103656879,0.526410017384627,15.0267667892908,4.53894642206099e-43,2.9491784779127e-40,86.8433791323501,0.123562027365957,0.566217131022836,0.442655103656879,17,41363737,R,II,TMEM106A,TSS200,island,TSS200-island,chr17:41363727-41364273,True,,,,,0.5367317790706749,hyper,0.31,0.9419087136929462,0.9032258064516128,-0.0386829072413332,0.9128853754940712
cg05017199,0.321647742519099,0.497327706640784,10.7730855779441,1.05140737749734e-24,3.0270506807330504e-23,44.8073782218398,0.204605120823042,0.526252863342141,0.321647742519099,7,150497065,F,I,TMEM176B,TSS1500,island,TSS1500-island,chr7:150496809-150498206,True,,,,,0.337393038985841,hyper,0.28,0.9051724137931034,0.9375,0.0323275862068965,0.8902766798418973
cg09682051,0.324938552317025,0.669221631345484,13.2203895247405,6.95892404188232e-35,9.63187425439995e-33,68.0886690472963,0.373504171862724,0.698442724179748,0.324938552317024,11,128813008,R,I,TP53AIP1,TSS200,opensea,TSS200-opensea,,,,,,,0.3548515617110844,hyper,0.48,0.937759336099585,0.9052631578947368,-0.032496178204848,0.9054545454545455
cg08378442,0.368713650620958,0.462049803297982,14.4857177781421,1.44055351872121e-40,5.71670291677756e-38,81.1096309022251,0.126493855070996,0.495207505691953,0.368713650620958,2,220117704,F,II,TUBA4B,TSS1500,shore,TSS1500-shore,chr2:220117937-220119334,,True,,,,0.4524393615688081,hyper,0.18,0.9595141700404858,0.9375,-0.0220141700404857,0.9133596837944665
cg17395064,0.390403514003234,0.556021758417514,14.9449471525471,1.09079842551466e-42,6.432034822425439e-40,85.9704829345176,0.200726474090829,0.591129988094064,0.390403514003235,12,104609476,R,I,TXNRD1,TSS200,island,TSS200-island,chr12:104609397-104610172,,,,,,0.4586512509974801,hyper,0.3,0.959349593495935,0.9430051813471504,-0.0163444121487846,0.9154150197628459
cg10400707,0.344873311489918,0.601806952503896,14.1457466250887,5.12465706267072e-39,1.5132822686515198e-36,77.5552236228126,0.287947428018467,0.632820739508385,0.344873311489919,1,160369840,F,I,VANGL2,TSS1500,shore,TSS1500-shore,chr1:160370112-160370658,True,,,,rs34049652,0.3858841743928487,hyper,0.38,0.9508196721311476,0.9375,-0.0133196721311475,0.9252173913043478
cg08614290,0.345650563271276,0.600551860250354,13.362451499902,1.6482085482264998e-35,2.56119081737113e-33,69.5210737776231,0.285984980726494,0.631635543997771,0.345650563271276,7,158938491,F,II,VIPR2,TSS1500,island,TSS1500-island,chr7:158936507-158938492,,,,,,0.3942005380824405,hyper,0.36,0.9549180327868853,0.9157894736842104,-0.0391285591026747,0.9060869565217392
cg06282270,0.36171471678351,0.462642869146595,10.4496156637432,1.86990305820502e-23,4.595119733568619e-22,41.9533065880953,0.133456454232106,0.495171171015616,0.36171471678351,11,61062910,R,I,VWCE,TSS200,island,TSS200-island,chr11:61061751-61063063,True,,,,,0.4114714399509324,hyper,0.33,0.8506787330316742,0.8666666666666667,0.0159879336349925,0.8695652173913043
cg23740882,0.402701363544161,0.51993390468289,14.5536758013687,7.02261608930534e-41,2.97181471977179e-38,81.8247297988363,0.153446692536586,0.556148056080747,0.402701363544161,20,44098387,F,II,WFDC2,TSS200,island,TSS200-island,chr20:44098280-44099536,,,,rs6032215,,0.5137986584727695,hyper,0.18,0.9616161616161616,0.932642487046632,-0.0289736745695294,0.8999209486166008
cg11626007,0.333241197183581,0.520143947091728,13.5161679670194,3.4386940252436394e-36,5.9670382184814795e-34,71.0797988999499,0.21687048346782,0.550111680651403,0.333241197183582,20,43743835,F,II,WFDC5,TSS200,opensea,TSS200-opensea,,,,,,,0.3780391562728862,hyper,0.35,0.9330543933054394,0.9081081081081082,-0.0249462851973312,0.9168379446640316
cg21383810,0.3272996201081,0.562898627989572,13.0711825746677,3.13220908186166e-34,3.91089517969388e-32,66.5928227236421,0.265032426955942,0.592332047064042,0.3272996201081,12,65515470,R,I,WIF1,TSS1500,island,TSS1500-island,chr12:65514878-65515863,,,,,,0.4029200792267777,hyper,0.36,0.9445585215605748,0.8936170212765958,-0.050941500283979,0.8776284584980237
cg13999188,0.358225236033853,0.422416093616698,11.0971913945489,5.55937852881769e-26,1.89616137754656e-24,47.7237990871683,0.096405357226177,0.45463059326003,0.358225236033853,2,175548310,F,II,WIPF1,TSS1500,shore,TSS1500-shore,chr2:175546862-175547880,True,,,,,0.392433292093859,hyper,0.15,0.9308176100628932,0.9304812834224598,-0.0003363266404333,0.9135177865612648
cg16868298,0.319204994309466,0.584938280515351,13.6104826054495,1.30884222185423e-36,2.44485098347899e-34,72.040621346617,0.294438771305657,0.613643765615124,0.319204994309466,7,120969033,F,II,WNT16,TSS200,shore,TSS200-shore,chr7:120969587-120970743,,,,,,0.3654542156262323,hyper,0.43,0.937759336099585,0.9090909090909092,-0.0286684270086757,0.9113043478260868
cg06274159,0.381355554470467,0.52958191743582,11.6610682502238,2.9413182334041e-28,1.38699980920413e-26,52.9269465179264,0.182520927216295,0.563876481686762,0.381355554470467,4,188916867,R,II,ZFP42,TSS200,island,TSS200-island,chr4:188916605-188916876,,,,,,0.4310843023325988,hyper,0.27,0.926315789473684,0.9090909090909092,-0.0172248803827748,0.8902766798418972
cg08668790,0.389444953447017,0.660002636780571,15.6135333067328,7.974851064734871e-46,8.87626877162302e-43,93.1603125349895,0.305579711521236,0.695024664968252,0.389444953447016,19,58220662,F,II,ZNF154,TSS200,shore,TSS200-shore,chr19:58220189-58220517,True,,,,,0.435307489925495,hyper,0.55,0.9079229122055676,0.8474576271186441,-0.0604652850869235,0.9048221343873518
cg16642695,-0.221576914823104,0.407100788481621,-10.6388340795248,3.49598420305794e-24,9.418552972725672e-23,43.6158507080687,0.608751721755885,0.387174806932781,-0.221576914823104,8,67343633,F,II,ADHFE1,TSS1500,shore,TSS1500-shore,chr8:67344497-67344989,,,,,,-0.260492620570088,hypo,0.51,0.8820960698689956,0.829059829059829,-0.0530362408091665,0.8774703557312253
cg06118116,-0.262934063486799,0.568513140603311,-12.0584677331168,6.67015556734289e-30,4.02848912379553e-28,56.687533964311,0.807802054495973,0.544867991009174,-0.262934063486799,2,228336171,F,II,AGFG1,TSS1500,shore,TSS1500-shore,chr2:228336752-228337875,,,,,,-0.2989147844162931,hypo,0.75,0.9421487603305784,0.90990990990991,-0.0322388504206684,0.9105138339920948
cg13121732,-0.247966840702881,0.438370926686012,-11.3982724347717,3.45154934338233e-27,1.39203486355827e-25,50.4820985009244,0.664038591066691,0.416071750363811,-0.24796684070288,14,105260250,F,II,AKT1,TSS1500,shore,TSS1500-shore,chr14:105261334-105261624,,True,,,,-0.2918941369612982,hypo,0.65,0.9554655870445344,0.981651376146789,0.0261857891022545,0.9051383399209486
cg05919685,-0.273359347666042,0.400391755294958,-10.920039659453,2.79145629593282e-25,8.64898547036243e-24,46.1228115586422,0.649168427811176,0.375809080145134,-0.273359347666042,1,159556997,F,II,APCS,TSS1500,opensea,TSS1500-opensea,,,,,,,-0.3193041089372405,hypo,0.56,0.905982905982906,0.8782608695652174,-0.0277220364176885,0.8879051383399209
cg23339656,-0.243648916650492,0.501149221817721,-10.5126915266851,1.07152198855411e-23,2.7171305864452597e-22,42.5053053031577,0.722887264668708,0.479238348018216,-0.243648916650492,2,234159882,R,II,ATG16L1,TSS1500,shore,TSS1500-shore,chr2:234160100-234160735,,,,,,-0.2795715532551328,hypo,0.67,0.933609958506224,0.8782608695652174,-0.0553490889410065,0.8967588932806324
cg20006729,-0.228325296334698,0.592321646048862,-8.9194839411739,6.77168024866421e-18,9.06920600907341e-17,29.2827628816972,0.800114091993749,0.571788795659051,-0.228325296334698,12,7033146,F,II,ATN1,TSS1500,shelf,TSS1500-shelf,chr12:7036955-7037924,,,,rs7310420,,-0.2585810434181707,hypo,0.79,0.9338842975206612,0.927927927927928,-0.0059563695927332,0.8820553359683794
cg23678565,-0.243786958739451,0.531961691698263,-11.0106713572984,1.22511651343856e-25,3.98387896912572e-24,46.9398215531369,0.753825362781288,0.510038404041838,-0.24378695873945,20,52688442,R,II,BCAS1,TSS1500,opensea,TSS1500-opensea,,,,,,,-0.2910618525567806,hypo,0.67,0.9110169491525424,0.8305084745762712,-0.0805084745762712,0.8781027667984189
cg03276883,-0.292643291812108,0.316205185633519,-13.0399128467707,4.28825939601884e-34,5.20240124501537e-32,66.2804679406369,0.582531634656769,0.289888342844661,-0.292643291812108,4,104021583,F,II,BDH2,TSS1500,opensea,TSS1500-opensea,,,,,,,-0.3247693076730158,hypo,0.48,0.9333333333333336,0.9107142857142856,-0.0226190476190478,0.9019762845849802
cg06203976,-0.218900442567237,0.662743716948504,-7.536964993869,1.96935024622869e-13,1.7018017902434e-12,19.1473083601153,0.861958867917967,0.643058425350731,-0.218900442567237,1,159140445,F,II,CADM3,TSS1500,shore,TSS1500-shore,chr1:159141202-159141718,,,,,,-0.2626567832617678,hypo,0.87,0.9182389937106916,0.8448275862068966,-0.073411407503795,0.8597628458498023
cg01566170,-0.228071216212755,0.508639505481639,-10.0537563630828,5.85387211164036e-22,1.2106959635842001e-20,38.5405486814921,0.716200720236414,0.488129504023658,-0.228071216212756,1,223899746,R,II,CAPN2,TSS1500,shore,TSS1500-shore,chr1:223899990-223900823,,,,,rs77566879,-0.2412833778187753,hypo,0.69,0.9269311064718164,0.8771929824561404,-0.049738124015676,0.8950197628458498
cg20608990,-0.319319044252083,0.575001689436991,-11.2722082201263,1.11123744931681e-26,4.17301941126205e-25,49.321544946175,0.865604992299499,0.546285948047415,-0.319319044252083,2,202097607,F,II,CASP8,TSS1500,opensea,TSS1500-opensea,,,True,,,,-0.3622230196273862,hypo,0.83,0.9484536082474228,0.963302752293578,0.0148491440461552,0.9165217391304348
cg01387036,-0.254034678666363,0.488365565249947,-12.1241067004997,3.54384988102954e-30,2.237311704132769e-28,57.315810200432,0.719555398712501,0.465520720046137,-0.254034678666364,17,32690255,R,II,CCL1,TSS200,opensea,TSS200-opensea,,,,,,rs41486446,-0.284967865047236,hypo,0.65,0.9375,0.911504424778761,-0.0259955752212389,0.9079841897233202
cg16764236,-0.241030979022914,0.632592733381698,-9.26337505485524,4.31505139552221e-19,6.5352009269421594e-18,32.0046491523435,0.851948264650752,0.610917285627839,-0.241030979022913,17,32611290,R,II,CCL11,TSS1500,opensea,TSS1500-opensea,,,,,,,-0.2760412932035126,hypo,0.85,0.948875255623722,0.8947368421052632,-0.0541384135184588,0.9003952569169961
cg01520122,-0.275885187205427,0.651267631038896,-9.39444220139233,1.4818303597314e-19,2.3605690653910498e-18,33.061910908183,0.90234299925103,0.626457812045602,-0.275885187205427,17,32595801,F,II,CCL7,TSS1500,opensea,TSS1500-opensea,,,,,rs36231836,,-0.3265478224574125,hypo,0.87,0.919831223628692,0.8305084745762712,-0.0893227490524207,0.898498023715415
cg16993682,-0.267598640154734,0.41441166994049,-10.2475685587719,1.09641815412976e-22,2.46196724169981e-21,40.2002134660682,0.657945684182028,0.390347044027294,-0.267598640154734,1,158259268,F,II,CD1C,TSS1500,opensea,TSS1500-opensea,,,,,,,-0.3031874759148475,hypo,0.56,0.8840262582056894,0.8319327731092436,-0.0520934850964457,0.8766798418972332
cg13765621,-0.217551224690099,0.385089517904135,-9.55244912176863,4.02822000141465e-20,6.81554533677624e-19,34.350765329146,0.58307678353937,0.36552555884927,-0.2175512246901,1,158149228,F,II,CD1D,TSS1500,shore,TSS1500-shore,chr1:158150620-158151503,,,,,,-0.2382908376192671,hypo,0.5,0.8771929824561403,0.8151260504201681,-0.0620669320359722,0.868300395256917
cg19718360,-0.231938406433445,0.557932990643086,-9.10942241945389,1.49380034250263e-18,2.13760044827387e-17,30.7767000868745,0.769013626713811,0.537075220280366,-0.231938406433445,1,160550647,R,II,CD84,TSS1500,opensea,TSS1500-opensea,,,,,,,-0.268182425919284,hypo,0.73,0.908704883227176,0.9454545454545454,0.0367496622273694,0.8667193675889329
cg09857273,-0.276854830505091,0.584478151558129,-10.6520323536092,3.10783321599845e-24,8.42957746953638e-23,43.7325537693052,0.836435964931468,0.559581134426376,-0.276854830505092,8,95230984,R,II,CDH17,TSS1500,opensea,TSS1500-opensea,,,,,,,-0.3071614681188065,hypo,0.77,0.9102564102564102,0.9285714285714286,0.0183150183150183,0.9076679841897233
cg18119407,-0.232581039928864,0.462006410371969,-11.3211226085289,7.06620114394989e-27,2.7270621679931e-25,49.7708973287372,0.673671889156151,0.441090849227287,-0.232581039928863,2,201980504,R,II,CFLAR,TSS1500,shore,TSS1500-shore,chr2:201981062-201981689,,,,,,-0.256180092354074,hypo,0.57,0.8984881209503239,0.8461538461538461,-0.0523342747964777,0.8893280632411067
cg21263710,-0.27266587222841,0.535439700806892,-11.4974313662391,1.36834466318439e-27,5.85440809750122e-26,51.4005782290755,0.783585260784547,0.510919388556136,-0.272665872228411,18,49865488,F,II,DCC,TSS1500,shelf,TSS1500-shelf,chr18:49868377-49868759,,,,,,-0.285275358343117,hypo,0.7,0.921443736730361,0.911504424778761,-0.0099393119515999,0.9301185770750988
cg01687040,-0.289633222827735,0.617636537855414,-11.0093065510872,1.24044346556898e-25,4.0305841593054e-24,46.9274861855138,0.881223607551158,0.591590384723423,-0.289633222827735,12,55043559,R,II,DCD,TSS1500,opensea,TSS1500-opensea,,,,,,,-0.3138449912545882,hypo,0.83,0.9462809917355371,0.8620689655172413,-0.0842120262182958,0.9274308300395258
cg00933411,-0.297740929071218,0.417948757364956,-11.4494745355883,2.14186273075133e-27,8.9128953648047e-26,50.9557550940363,0.688914423030489,0.39117349395927,-0.297740929071218,8,13373090,R,II,DLC1,TSS1500,opensea,TSS1500-opensea,,,,,,,-0.339542874390886,hypo,0.65,0.9447852760736196,0.875,-0.0697852760736196,0.8869565217391304
cg19303187,-0.237876791977945,0.39195913754121,-10.6355631442933,3.59940074654254e-24,9.682606777640592e-23,43.5869429065042,0.608444131679411,0.370567339701467,-0.237876791977944,2,172968881,R,II,DLX2,TSS1500,shore,TSS1500-shore,chr2:172964762-172967857,,,,,,-0.2556548205300278,hypo,0.53,0.9106382978723404,0.9090909090909092,-0.0015473887814313,0.8849011857707509
cg23214755,-0.278604747237702,0.587420790631439,-9.72598128826545,9.46873706282166e-21,1.71440284277545e-19,35.7839722531269,0.840971154124744,0.562366406887041,-0.278604747237703,2,11607042,F,II,E2F6,TSS1500,shore,TSS1500-shore,chr2:11605743-11606385,,,,,,-0.3263437510920858,hypo,0.81,0.9316770186335402,0.927927927927928,-0.0037490907056123,0.889802371541502
cg07100532,-0.226444915842595,0.47355726016241,-8.75451921274114,2.46963397699194e-17,3.11879372378064e-16,28.0044185321647,0.679638424580311,0.453193508737717,-0.226444915842595,18,713085,F,II,ENOSF1,TSS1500,island,TSS1500-island,chr18:712232-713086,,,,,,-0.2492844372658591,hypo,0.57,0.8533333333333334,0.8461538461538461,-0.0071794871794872,0.8341501976284584
cg18745416,-0.223997569241799,0.539090743360149,-9.76926207586451,6.58022157657529e-21,1.2117044827290802e-19,36.1442823630352,0.742944646303225,0.518947077061426,-0.223997569241799,6,152011399,F,II,ESR1,TSS1500,opensea,TSS1500-opensea,,,,,,,-0.2484105245668067,hypo,0.68,0.9063829787234042,0.927927927927928,0.0215449492045236,0.8834782608695653
cg21243589,-0.241288315209159,0.595535296110837,-10.5702244659291,6.43588577045741e-24,1.67569548499891e-22,43.0107278089729,0.815125021822769,0.57383670661361,-0.241288315209159,2,88428542,R,II,FABP1,TSS1500,opensea,TSS1500-opensea,,,,,,,-0.2684686035851681,hypo,0.77,0.937759336099585,0.911504424778761,-0.0262549113208239,0.9095652173913044
cg08786003,-0.317360997204863,0.582503077042274,-10.2753566415147,8.60829201182029e-23,1.95797007031853e-21,40.4399450744323,0.871324416225117,0.553963419020254,-0.317360997204863,1,157670710,R,II,FCRL3,TSS200,opensea,TSS200-opensea,,,,,,,-0.3690294710679975,hypo,0.86,0.9508196721311476,0.847457627118644,-0.1033620450125035,0.8964426877470356
cg04720596,-0.217619709227111,0.555207158717545,-10.131780963433,2.99018429442909e-22,6.40215287966363e-21,39.206076414496,0.753256750208406,0.535637040981294,-0.217619709227112,19,4304173,R,II,FSD1,TSS1500,shore,TSS1500-shore,chr19:4304542-4305122,,,,,,-0.2616692480084628,hypo,0.74,0.9445585215605748,0.981651376146789,0.0370928545862141,0.878893280632411
cg07378350,-0.228573615578718,0.449041662854432,-10.4609779986317,1.69172090444537e-23,4.18266208502149e-22,42.0525780689576,0.657060097176071,0.428486481597353,-0.228573615578718,20,34027324,F,II,GDF5,TSS1500,opensea,TSS1500-opensea,,,,,,,-0.2550277684790198,hypo,0.56,0.8922413793103449,0.8305084745762712,-0.0617329047340736,0.8785770750988142
cg03802272,-0.249500458456118,0.647592797804768,-8.48063726638986,2.0347380295627e-16,2.3473738743073803e-15,25.9221711403181,0.874656164673106,0.625155706216988,-0.249500458456118,3,158361750,F,II,GFM1,TSS1500,shore,TSS1500-shore,chr3:158362180-158362478,,,,,,-0.2890019377441411,hypo,0.87,0.9294605809128632,0.9454545454545454,0.0159939645416822,0.8849011857707509
cg07633435,-0.231195527409624,0.385536255513504,-11.3299926995248,6.50841578329659e-27,2.52344487246738e-25,49.8525126770417,0.595940818228018,0.364745290818394,-0.231195527409624,5,152869009,F,II,GRIA1,TSS1500,opensea,TSS1500-opensea,,,,,,,-0.2645310439605559,hypo,0.53,0.9288702928870294,0.8782608695652174,-0.0506094233218119,0.8950197628458498
cg09473613,-0.259127995847427,0.582953299720575,-9.85463289979174,3.19945489635746e-21,6.10154067665716e-20,36.8582944839293,0.818778418243594,0.559650422396166,-0.259127995847428,1,24152604,R,II,HMGCL,TSS1500,opensea,TSS1500-opensea,,,,,,,-0.2918919721849967,hypo,0.76,0.9156118143459916,0.8620689655172413,-0.0535428488287502,0.874308300395257
