CpG,early_dbeta,later_dbeta,dbate_dif
cg25343388,-0.142120021,-0.099279271,-0.04284075
cg03052099,0.273164446,0.316003508,-0.042839062
cg24926276,0.05663938,0.099477442,-0.042838062
cg01128642,0.177282635,0.220117065,-0.04283443
cg18878565,-0.177712312,-0.134878146,-0.042834166
cg05583831,0.013768044,0.056596233,-0.042828189
cg05702747,-0.142519317,-0.099693245,-0.042826072
cg06188229,0.042258493,0.085080147,-0.042821654
cg00122854,0.052187259,0.0950089,-0.042821641
cg17347326,0.056026958,0.09884795,-0.042820992
cg17296078,0.097973203,0.140793264,-0.042820061
cg15910502,0.164198571,0.207016148,-0.042817577
cg12024292,0.241009553,0.283827039,-0.042817486
cg26690758,-0.008136457,0.034680776,-0.042817233
cg04113693,0.094848929,0.137665897,-0.042816968
cg10354244,0.009902509,0.052718901,-0.042816392
cg16657538,0.092933604,0.135749523,-0.042815919
cg13478928,0.140334539,0.18314937,-0.042814831
cg09863772,0.067220335,0.11003411,-0.042813775
cg11142389,0.172695729,0.215497666,-0.042801937
cg01015662,0.042643451,0.085441087,-0.042797636
cg11608147,0.218579848,0.261374792,-0.042794944
cg07691152,0.377879133,0.420672814,-0.042793681
cg16807297,-0.026811441,0.015979603,-0.042791044
cg19350360,0.408360984,0.451149044,-0.04278806
cg02657800,0.026444326,0.069227644,-0.042783318
cg23448729,0.118020244,0.160797771,-0.042777527
cg17769771,0.161708763,0.204485237,-0.042776474
cg19221542,0.058211434,0.100987793,-0.042776359
cg03759556,0.055257549,0.098031702,-0.042774153
cg00594129,0.332017106,0.374791254,-0.042774148
cg01711160,0.403797208,0.446566112,-0.042768904
cg10457056,-0.001372409,0.041395363,-0.042767772
cg15166089,-0.103817716,-0.061050517,-0.042767199
cg03410359,0.252170456,0.294935805,-0.042765349
cg21852408,0.157385517,0.200150612,-0.042765095
cg12573705,0.086687725,0.129451969,-0.042764244
cg17386057,0.035314871,0.078077343,-0.042762472
cg16458866,0.228596902,0.27135876,-0.042761858
cg11967654,0.070709567,0.113471008,-0.042761441
cg06936155,0.195176114,0.237937412,-0.042761298
cg23901852,0.230089958,0.272848738,-0.04275878
cg22211300,-0.088551801,-0.045793259,-0.042758542
cg11945895,0.043926024,0.086682643,-0.042756619
cg02214745,0.125397879,0.168154438,-0.042756559
cg15282281,-0.023274676,0.019481176,-0.042755852
cg21789280,0.144392768,0.187147321,-0.042754553
cg07593839,0.197369095,0.240119757,-0.042750662
cg21305926,0.060679085,0.103428418,-0.042749333
cg20954179,0.258856317,0.301603515,-0.042747198
cg21603006,-0.035213625,0.007533326,-0.042746951
cg10327428,0.283457231,0.326203767,-0.042746536
cg04306817,0.001415901,0.044161043,-0.042745142
cg16292132,0.08420973,0.126953644,-0.042743914
cg12398330,0.083659414,0.126403122,-0.042743708
cg13282195,0.022223665,0.064965404,-0.042741739
cg24976089,0.104085321,0.146826655,-0.042741334
cg11571761,0.055811418,0.098550493,-0.042739075
cg00624617,0.112438724,0.155176212,-0.042737488
cg03669175,0.054213677,0.09694973,-0.042736053
cg19434937,0.080981162,0.123714415,-0.042733253
cg10724947,0.039068823,0.081801425,-0.042732602
cg20650802,0.225824976,0.268557367,-0.042732391
cg26251680,0.203633595,0.246365293,-0.042731698
cg09851465,0.316259515,0.358986858,-0.042727343
cg09767126,0.299621066,0.342348271,-0.042727205
cg22189386,0.127709259,0.170435028,-0.042725769
cg11274371,0.131228256,0.173952234,-0.042723978
cg07654588,0.042416739,0.08513744,-0.042720701
cg05298922,0.353845245,0.396565438,-0.042720193
cg06593118,-0.150087244,-0.1073704,-0.042716844
cg15071923,-0.041113441,0.001601551,-0.042714992
cg05091585,-0.073074679,-0.030359967,-0.042714712
cg17220055,0.247453467,0.290162111,-0.042708644
cg06371502,0.259596307,0.302294493,-0.042698186
cg13461241,0.012722422,0.055420415,-0.042697993
cg11557636,0.135328783,0.17802667,-0.042697887
cg18239417,-0.042733706,-3.64e-05,-0.042697306
cg00957516,0.213509085,0.25620561,-0.042696525
cg13023621,-0.075442657,-0.032746616,-0.042696041
cg24794347,0.021396859,0.06409175,-0.042694891
cg03440267,0.011770966,0.054463681,-0.042692715
cg02060465,-0.219168082,-0.176479481,-0.042688601
cg13997864,0.236045094,0.278733166,-0.042688072
cg23649083,0.038450783,0.081131042,-0.042680259
cg11081894,0.272845794,0.31552319,-0.042677396
cg24312063,0.067706916,0.110383078,-0.042676162
cg16073143,0.298592324,0.341262337,-0.042670013
cg00177388,0.397867123,0.440533958,-0.042666835
cg16881183,0.023918236,0.066579922,-0.042661686
cg13943025,-0.162689468,-0.120030062,-0.042659406
cg19560656,0.037988258,0.080643213,-0.042654955
cg15600488,0.235455808,0.278110448,-0.04265464
cg08252579,0.32617338,0.368826791,-0.042653411
cg18861572,0.008204295,0.050854324,-0.042650029
cg08657361,0.143973915,0.186623394,-0.042649479
cg08906307,0.074039498,0.116688065,-0.042648567
cg01378999,-0.18039706,-0.137749665,-0.042647395
cg04391463,0.052351499,0.094997813,-0.042646314
cg00753885,0.019993584,0.062638123,-0.042644539
cg21774338,0.244213731,0.286854727,-0.042640996
cg06432061,-0.072997214,-0.03035658,-0.042640634
cg25161512,0.31938802,0.362024929,-0.042636909
cg17499941,0.098025434,0.140657528,-0.042632094
cg01583753,0.082167726,0.124798762,-0.042631036
cg02372856,0.336548971,0.379179468,-0.042630497
cg11479221,-0.105035624,-0.062409587,-0.042626037
cg06033531,0.031098214,0.073724132,-0.042625918
cg11532179,-0.095820476,-0.053196582,-0.042623894
cg03788215,0.07869123,0.121305856,-0.042614626
cg19084031,0.207400366,0.250010921,-0.042610555
cg26781150,0.291127785,0.33373801,-0.042610225
cg03350900,0.11958316,0.162190914,-0.042607754
cg13398482,0.344528339,0.387134343,-0.042606004
cg15540820,0.295478473,0.338082301,-0.042603828
cg13384150,0.187759053,0.230361521,-0.042602468
cg06776898,0.262465226,0.305067064,-0.042601838
cg21449597,0.0940284,0.136627168,-0.042598768
cg06024559,0.069357193,0.111954712,-0.042597519
cg14568830,0.255602168,0.298198878,-0.04259671
cg14859460,0.180988904,0.223585565,-0.042596661
cg21881253,0.261748223,0.304340856,-0.042592633
cg19235307,0.032250123,0.074841338,-0.042591215
cg11708223,-0.164844794,-0.122253891,-0.042590903
cg12536526,0.180617221,0.223205815,-0.042588594
cg04016730,0.04678235,0.089368853,-0.042586503
cg10915739,0.117278586,0.159864619,-0.042586033
cg01522553,-0.189946908,-0.14736133,-0.042585578
cg08095700,-0.016243226,0.026340521,-0.042583747
cg01412379,-0.029474086,0.013107182,-0.042581268
cg10883284,0.287168204,0.329748703,-0.042580499
cg06292304,0.107516494,0.150096233,-0.042579739
cg04189187,0.01505908,0.057636484,-0.042577404
cg06703803,0.259104178,0.301681124,-0.042576946
cg16204009,0.103371852,0.145947786,-0.042575934
cg25826463,0.066346905,0.108921493,-0.042574588
cg08498156,0.279329225,0.32189682,-0.042567595
cg17279359,0.235009791,0.277576734,-0.042566943
cg07003360,0.193138143,0.235705007,-0.042566864
cg00816770,0.198155114,0.240721707,-0.042566593
cg06510438,0.208326069,0.250890918,-0.042564849
cg27511413,-0.024294246,0.018268393,-0.042562639
cg02308884,0.098806761,0.141368705,-0.042561944
cg01479818,0.029150654,0.071712238,-0.042561584
cg01434487,0.157822504,0.200375104,-0.0425526
cg03953232,0.106970342,0.149521294,-0.042550952
cg01296360,0.036719424,0.079268083,-0.042548659
cg25781595,0.029174408,0.071720232,-0.042545824
cg26647771,-0.04483014,-0.002286405,-0.042543735
cg05772917,-0.049085039,-0.006547123,-0.042537916
cg21257950,0.160726352,0.20326276,-0.042536408
cg02646073,-0.143180549,-0.100644402,-0.042536147
cg03654433,0.012978347,0.055514289,-0.042535942
cg15662768,0.098565831,0.141095342,-0.042529511
cg14643586,0.231742101,0.274266578,-0.042524477
cg08729981,-0.02241917,0.020103692,-0.042522862
cg13918150,0.137148236,0.179670931,-0.042522695
cg15896446,0.144957891,0.187478801,-0.04252091
cg10296205,0.046892982,0.089413651,-0.042520669
cg02386420,0.401434696,0.443954991,-0.042520295
cg26860935,0.247023163,0.289541323,-0.04251816
cg27477504,-0.139613874,-0.097098623,-0.042515251
cg11134052,0.253850665,0.296359975,-0.04250931
cg04514255,0.005695926,0.048204967,-0.042509041
cg26238800,0.111250604,0.153758069,-0.042507465
cg00308914,0.187730106,0.2302355,-0.042505394
cg19656282,0.299346736,0.341850071,-0.042503335
cg26048448,0.184524731,0.227018124,-0.042493393
cg17424999,0.113177396,0.15566895,-0.042491554
cg02460251,0.360888572,0.40337983,-0.042491258
cg11141380,0.007267242,0.049756893,-0.042489651
cg07311313,0.114234678,0.156723962,-0.042489284
cg12569835,0.18108795,0.223577231,-0.042489281
cg25024734,0.19101154,0.233498887,-0.042487347
cg24310786,0.000174376,0.042661405,-0.042487029
cg27087622,0.088410648,0.130895576,-0.042484928
cg00070680,0.150705841,0.193187216,-0.042481375
cg10002133,0.027803592,0.070284064,-0.042480472
cg07091593,0.241162237,0.283640845,-0.042478608
cg16005271,-0.022398041,0.020077748,-0.042475789
cg24002003,0.151092053,0.193566257,-0.042474204
cg25452067,0.221961402,0.264432307,-0.042470905
cg15341350,0.370091611,0.412561155,-0.042469544
cg13434411,0.250297014,0.292763331,-0.042466317
cg05062333,0.344613484,0.387078019,-0.042464535
cg07691306,0.070510683,0.112969889,-0.042459206
cg25716814,0.054362618,0.096820246,-0.042457628
cg19343809,0.089418548,0.131873574,-0.042455026
cg17160751,0.084030346,0.126484543,-0.042454197
cg24950222,0.185251486,0.227704856,-0.04245337
cg09679945,0.029612232,0.072064006,-0.042451774
cg04740046,-0.13596463,-0.093513112,-0.042451518
cg07478641,0.08666266,0.129113553,-0.042450893
cg06002516,-0.005911596,0.036537451,-0.042449047
cg17080882,0.129090775,0.171538006,-0.042447231
cg11795854,0.371789311,0.41423654,-0.042447229
cg19264651,0.073086524,0.11553361,-0.042447086
cg04873098,-0.0262023,0.016241609,-0.042443909
cg24103040,0.087924981,0.130368768,-0.042443787
cg16825290,0.13562915,0.178072588,-0.042443438
cg15607672,0.202724197,0.24516607,-0.042441873
cg21026022,0.089754728,0.132195121,-0.042440393
cg05597001,0.080187785,0.122627244,-0.042439459
cg22083325,0.18703452,0.229472732,-0.042438212
cg21806100,-0.05434821,-0.011915224,-0.042432986
cg00862376,0.146263799,0.188695729,-0.04243193
cg00517080,-0.251719138,-0.209288941,-0.042430197
cg24720604,0.285220779,0.327643991,-0.042423212
cg00251125,-0.098261756,-0.055838661,-0.042423095
cg07251099,0.422182433,0.464604192,-0.042421759
cg09474331,0.196262331,0.238683775,-0.042421444
cg19861741,0.130951396,0.173369055,-0.042417659
cg09631880,0.211356388,0.253770494,-0.042414106
cg09741917,0.012368145,0.054781986,-0.042413841
cg24755104,-0.054768738,-0.012355341,-0.042413397
cg19697981,0.240231612,0.282644748,-0.042413136
cg20334313,0.18136756,0.223778191,-0.042410631
cg13048147,-0.013075885,0.029333033,-0.042408918
cg11018018,-0.222936642,-0.180530001,-0.042406641
cg14171514,-0.10231486,-0.059908269,-0.042406591
cg24765360,0.082666952,0.125073119,-0.042406167
cg19579167,0.236451428,0.278856545,-0.042405117
cg15281283,0.081072699,0.123474564,-0.042401865
cg11521434,0.108789862,0.151191586,-0.042401724
cg06215569,0.347267453,0.389667777,-0.042400324
cg21397588,0.301744737,0.344144767,-0.04240003
cg02824386,0.192078117,0.234476113,-0.042397996
cg09331651,-0.186622156,-0.144224215,-0.042397941
cg20289913,0.06340776,0.105802408,-0.042394648
cg16283183,0.385451503,0.427845094,-0.042393591
cg06221393,0.232430223,0.274819641,-0.042389418
cg06437004,0.109832415,0.152216186,-0.042383771
cg09648269,-0.032450089,0.009933449,-0.042383538
cg05481579,-0.005620655,0.036761404,-0.042382059
cg18345386,0.257545611,0.299924341,-0.04237873
cg15145341,0.127991421,0.17037006,-0.042378639
cg00795024,-0.018851484,0.023525506,-0.04237699
cg02330507,0.025194681,0.067571358,-0.042376677
cg24008884,0.137329425,0.179705425,-0.042376
cg16456980,-0.108365238,-0.065990563,-0.042374675
cg07405182,0.129874391,0.172248438,-0.042374047
cg17826518,0.01255458,0.054927684,-0.042373104
cg19682048,0.13500515,0.177377127,-0.042371977
cg22631387,-0.095981718,-0.053610416,-0.042371302
cg00626856,-0.041398997,0.00097001,-0.042369007
cg10321119,-0.063099278,-0.020730785,-0.042368493
cg17282836,0.088275997,0.13064286,-0.042366863
cg11562901,0.072985514,0.115348991,-0.042363477
cg22495058,-0.063443923,-0.021083355,-0.042360568
cg01663563,-0.158116106,-0.115755724,-0.042360382
cg04153838,0.299251095,0.34160894,-0.042357845
cg09354381,0.20809982,0.250457634,-0.042357814
cg14042308,0.165054424,0.207411823,-0.042357399
cg02891579,-0.089242224,-0.046888023,-0.042354201
cg04617948,0.310986639,0.353339878,-0.042353239
cg10126205,0.287509925,0.32986267,-0.042352745
cg13928566,-0.084484723,-0.042133571,-0.042351152
cg02010852,-0.000838542,0.041511054,-0.042349596
cg10704491,-0.030563026,0.011785355,-0.042348381
cg02655630,0.188762762,0.231108148,-0.042345386
cg25962735,0.189762041,0.2321058,-0.042343759
cg03328299,0.158166483,0.200510119,-0.042343636
cg12782992,0.240514258,0.282857798,-0.04234354
cg08111922,0.139348782,0.18168936,-0.042340578
cg02875185,-0.045305714,-0.002967306,-0.042338408
cg06984255,0.138297124,0.18063548,-0.042338356
cg12277666,0.148993164,0.191325102,-0.042331938
cg18409528,0.290492397,0.33282342,-0.042331023
cg18032969,0.296594969,0.338925458,-0.042330489
cg11144753,0.282807419,0.325131066,-0.042323647
cg05835982,0.23630555,0.278626364,-0.042320814
cg17397592,0.320236977,0.36255704,-0.042320063
cg26572973,0.183792827,0.226111554,-0.042318727
cg22836470,0.043120429,0.085438896,-0.042318467
cg06495961,0.284703564,0.327021135,-0.042317571
cg01629620,0.088661364,0.130975858,-0.042314494
cg22697962,0.158349687,0.20066126,-0.042311573
cg16747564,0.089409294,0.131719936,-0.042310642
cg19815818,-0.080281497,-0.037971743,-0.042309754
cg27116061,0.132618299,0.174927976,-0.042309677
cg03389926,0.193191304,0.235499427,-0.042308123
cg19114050,0.009638133,0.051942367,-0.042304234
cg24671951,-0.114102216,-0.071798344,-0.042303872
cg07706715,0.033233425,0.075532883,-0.042299458
cg26116950,0.156028049,0.198324397,-0.042296348
cg03651478,0.212368594,0.254661368,-0.042292774
cg15706936,0.179218541,0.221509256,-0.042290715
cg22769941,0.198881266,0.241169777,-0.042288511
cg21708130,0.144420671,0.186707156,-0.042286485
cg07077013,0.224865517,0.267151688,-0.042286171
cg21722785,0.043523233,0.085807355,-0.042284122
cg05244720,0.046062389,0.088344812,-0.042282423
cg04956949,0.060049853,0.102331834,-0.042281981
cg17684207,0.106927739,0.149209463,-0.042281724
cg13274107,0.16806099,0.210342253,-0.042281263
cg14344261,-0.002203988,0.04007699,-0.042280978
cg26940178,0.227861462,0.270139525,-0.042278063
cg06638913,0.066614261,0.108888711,-0.04227445
cg24945701,0.332058975,0.374328051,-0.042269076
cg13974773,0.233892578,0.276156944,-0.042264366
cg14278808,0.145012974,0.187276415,-0.042263441
cg26990587,0.108917604,0.151180466,-0.042262862
cg00716991,0.077919882,0.120177722,-0.04225784
cg12940747,0.069149006,0.111406541,-0.042257535
cg03921416,0.055146674,0.097402323,-0.042255649
cg01577414,0.210965266,0.253218654,-0.042253388
cg25517810,0.298914114,0.341165917,-0.042251803
cg19957162,-0.104104455,-0.06185495,-0.042249505
cg22957360,0.25909561,0.301342058,-0.042246448
cg04509266,-0.245066112,-0.202819868,-0.042246244
cg09056181,0.094906742,0.137152414,-0.042245672
cg24524057,0.0026811,0.04492488,-0.04224378
cg19789505,0.295717338,0.337959808,-0.04224247
cg18972885,0.190004159,0.232245882,-0.042241723
cg02120774,0.162908972,0.20514983,-0.042240858
cg15082824,0.142907994,0.185147673,-0.042239679
cg07442568,0.020525313,0.062764774,-0.042239461
cg10559803,0.069219834,0.111458405,-0.042238571
cg00908291,0.070469513,0.112703467,-0.042233954
cg17445936,-0.042404199,-0.000170519,-0.04223368
cg21230493,0.217904292,0.260132979,-0.042228687
cg10047181,-0.079681963,-0.037454397,-0.042227566
cg05657656,0.172801249,0.215027633,-0.042226384
cg09650880,0.212821291,0.255040563,-0.042219272
cg10513118,0.156465285,0.198679938,-0.042214653
cg00866690,0.032671337,0.074885538,-0.042214201
cg02938414,0.195790018,0.238003076,-0.042213058
cg13300273,0.426022188,0.468233941,-0.042211753
cg00354258,-0.007707827,0.034503563,-0.04221139
cg26826004,0.158864255,0.201075251,-0.042210996
cg14720706,0.209583139,0.251787954,-0.042204815
cg17949969,0.322067242,0.364270477,-0.042203235
cg15703632,0.197468719,0.23967151,-0.042202791
cg03670381,0.077322105,0.119524794,-0.042202689
cg11382529,0.261955449,0.304156247,-0.042200798
cg25670330,0.207852424,0.250049616,-0.042197192
cg10446179,0.421096387,0.463292935,-0.042196548
cg17451176,0.03836952,0.080563822,-0.042194302
cg25325257,0.04342463,0.085611854,-0.042187224
cg24450239,0.160312909,0.202497761,-0.042184852
cg20541344,-0.034734918,0.007448591,-0.042183509
cg00720047,0.281346375,0.323529853,-0.042183478
cg22389730,0.280099978,0.322282528,-0.04218255
cg09275956,0.295617319,0.337799864,-0.042182545
cg16660661,0.040767283,0.082946477,-0.042179194
cg20755342,0.017125733,0.059304739,-0.042179006
cg18087477,0.157190906,0.199365782,-0.042174876
cg03729092,0.236855507,0.279028036,-0.042172529
cg13933043,0.350964024,0.393133564,-0.04216954
cg22284448,0.000915961,0.043085057,-0.042169096
cg03101849,0.129425342,0.171592894,-0.042167552
cg16602747,0.302793445,0.344958421,-0.042164976
cg08272731,0.312039807,0.354203442,-0.042163635
cg25428429,0.054118338,0.096275676,-0.042157338
cg06744545,0.348833322,0.390989437,-0.042156115
cg06419761,0.033291148,0.075444066,-0.042152918
cg13879483,0.0228634,0.065014404,-0.042151004
cg24583624,0.11620764,0.158357255,-0.042149615
cg01829672,-0.108821429,-0.066673323,-0.042148106
cg04610224,0.301423527,0.343568957,-0.04214543
cg12656020,0.215737557,0.257881847,-0.04214429
cg25834768,0.190689794,0.232834034,-0.04214424
cg26596964,0.309841187,0.351981319,-0.042140132
cg18861990,0.191396965,0.233536474,-0.042139509
cg13847070,0.26535644,0.30749439,-0.04213795
cg27366280,0.167502526,0.209636507,-0.042133981
cg21544658,0.076308257,0.118434817,-0.04212656
cg15847926,0.131855671,0.173977635,-0.042121964
cg22743761,0.289173735,0.331295467,-0.042121732
cg20954977,0.15436023,0.196479601,-0.042119371
cg08034440,0.303222471,0.345341574,-0.042119103
cg24693341,0.357453006,0.399570636,-0.04211763
cg01413632,0.278971252,0.32108777,-0.042116518
cg25362050,0.072167545,0.114283376,-0.042115831
cg01862160,0.159652029,0.201767278,-0.042115249
cg05531309,0.097699887,0.139814747,-0.04211486
cg05382123,0.14025575,0.182370165,-0.042114415
cg16805994,0.081715799,0.123830051,-0.042114252
cg19310148,0.155857335,0.19796995,-0.042112615
cg26845300,0.074729073,0.116836928,-0.042107855
cg03099482,0.062444964,0.104551974,-0.04210701
cg08957733,0.065869099,0.107975803,-0.042106704
cg01371799,0.155707019,0.197811447,-0.042104428
cg00772020,0.123430038,0.165532949,-0.042102911
cg12339328,-0.189341167,-0.147238375,-0.042102792
cg02367144,0.208058822,0.250154918,-0.042096096
cg26451345,0.006484254,0.048576372,-0.042092118
cg13359998,0.22979943,0.271891166,-0.042091736
cg23973272,0.019122829,0.061213692,-0.042090863
cg24912438,0.073995644,0.116085126,-0.042089482
cg06419750,0.191119516,0.233208515,-0.042088999
cg12408250,-0.044069673,-0.001981993,-0.04208768
cg25563456,0.047100441,0.089187069,-0.042086628
cg04197347,-0.033584841,0.008500093,-0.042084934
cg12230728,0.081821779,0.123902502,-0.042080723
cg26898099,-0.213077645,-0.170997103,-0.042080542
cg16763089,0.121692466,0.163772032,-0.042079566
cg02315096,0.151087791,0.193166628,-0.042078837
cg14432269,0.238050136,0.280128192,-0.042078056
cg09100338,0.13772943,0.179802251,-0.042072821
cg25191628,0.285168976,0.327241421,-0.042072445
cg06580689,-0.134163803,-0.092092079,-0.042071724
cg17810944,0.121274245,0.163345478,-0.042071233
cg17864046,0.2898643,0.331935192,-0.042070892
cg11226913,0.242922085,0.284992401,-0.042070316
cg14740417,0.028249007,0.070314902,-0.042065895
cg24048338,0.053397875,0.095463019,-0.042065144
cg17860800,-0.019446532,0.022617224,-0.042063756
cg00719626,0.00428059,0.046342615,-0.042062025
cg11826475,-0.053993318,-0.011931562,-0.042061756
cg14378769,-0.093235202,-0.051175698,-0.042059504
cg10090326,0.165334462,0.207393354,-0.042058892
cg06214997,0.06886232,0.110920297,-0.042057977
cg08475096,0.276627718,0.318684808,-0.04205709
cg08446038,0.185103602,0.227157533,-0.042053931
cg23690904,0.200916548,0.242969762,-0.042053214
cg20471076,-0.099936512,-0.057885517,-0.042050995
cg10424417,0.22645135,0.268500638,-0.042049288
cg04452959,0.42526753,0.467315782,-0.042048252
cg06816106,0.116432645,0.158475277,-0.042042632
cg13719443,-0.065309077,-0.02326676,-0.042042317
cg03943081,0.09752552,0.139565924,-0.042040404
cg08620044,0.175582684,0.217616288,-0.042033604
cg18431856,0.145532036,0.187565577,-0.042033541
cg19839825,0.086186505,0.128219957,-0.042033452
cg14997321,0.096500214,0.138524524,-0.04202431
cg25389393,-0.106360828,-0.064342474,-0.042018354
cg08272286,0.066196532,0.108213779,-0.042017247
cg16587265,0.19758273,0.239596093,-0.042013363
cg15131808,0.270342049,0.312354475,-0.042012426
cg02032778,0.427720545,0.469728665,-0.04200812
cg04470497,0.164979184,0.206986474,-0.04200729
cg04187185,-0.008086031,0.033920765,-0.042006796
cg07037112,0.159758258,0.201764133,-0.042005875
cg08651007,-0.170123869,-0.128118064,-0.042005805
cg20811607,0.127529049,0.16953283,-0.042003781
cg03470331,-0.153576897,-0.111573272,-0.042003625
cg19863411,0.016763382,0.058763914,-0.042000532
cg04453665,0.023610849,0.065609827,-0.041998978
cg23816347,0.151223485,0.193220849,-0.041997364
cg15837252,-0.007943172,0.034053452,-0.041996624
cg15584788,0.065251904,0.10724772,-0.041995816
cg14191343,-0.033755619,0.00823419,-0.041989809
cg14409958,0.361672351,0.403660081,-0.04198773
cg26070379,0.081174303,0.123160849,-0.041986546
cg00924143,0.154050177,0.196031033,-0.041980856
cg18193127,-0.050304657,-0.008324648,-0.041980009
cg00653960,0.159705464,0.201679387,-0.041973923
cg26386624,0.248511119,0.290482272,-0.041971153
cg15574609,-0.04296346,-0.000993082,-0.041970378
cg10019329,-0.045366904,-0.003402244,-0.04196466
cg10868875,0.359597957,0.401562189,-0.041964232
cg19176828,0.045186167,0.087146894,-0.041960727
cg15556502,0.242473621,0.284432517,-0.041958896
cg05433039,0.133614558,0.17557138,-0.041956822
cg13850606,0.259393204,0.301347889,-0.041954685
cg19244428,0.090950888,0.132905204,-0.041954316
cg26775176,0.210971218,0.252925331,-0.041954113
cg03739476,0.102174273,0.144126052,-0.041951779
cg27444751,0.012884178,0.054835753,-0.041951575
cg25499543,0.077583845,0.119534365,-0.04195052
cg06781209,0.249459095,0.291404623,-0.041945528
cg13262687,0.212405658,0.254349678,-0.04194402
cg01860706,0.010199486,0.05214331,-0.041943824
cg20581321,0.13152955,0.173473179,-0.041943629
cg15684724,0.200321917,0.242264391,-0.041942474
cg22054449,-0.074268149,-0.032326102,-0.041942047
cg15636421,-0.186490161,-0.144550456,-0.041939705
cg05262436,0.165675801,0.207614226,-0.041938425
cg08958294,0.281587677,0.323525735,-0.041938058
cg14503464,0.084345544,0.126283331,-0.041937787
cg01714172,-0.080559932,-0.038623363,-0.041936569
cg00358278,-0.049630863,-0.007694782,-0.041936081
cg01142596,0.136959273,0.178893377,-0.041934104
cg03803541,0.069375434,0.111305973,-0.041930539
cg10242279,0.018208209,0.060137616,-0.041929407
cg11710123,-0.088284412,-0.046356,-0.041928412
cg10782019,-0.02016507,0.021763306,-0.041928376
cg01079515,0.109015893,0.150942706,-0.041926813
cg00917154,0.035982581,0.077906799,-0.041924218
cg22546318,0.026809396,0.068730504,-0.041921108
cg15929797,0.3631022,0.405021967,-0.041919767
cg08560111,0.022705667,0.064624451,-0.041918784
cg11994674,0.274246729,0.316164622,-0.041917893
cg26844459,0.081521747,0.123438883,-0.041917136
cg24225517,0.163607913,0.205524832,-0.041916919
cg19215541,-0.023083616,0.018832669,-0.041916285
cg03067613,-0.110890116,-0.068974326,-0.04191579
cg05821789,0.247986118,0.289901447,-0.041915329
cg11385536,0.078742954,0.120656515,-0.041913561
cg03248761,0.004390767,0.046300075,-0.041909308
cg11779440,0.228964762,0.270871634,-0.041906872
cg18921771,0.258044015,0.299948357,-0.041904342
cg23450509,0.178593457,0.220497299,-0.041903842
cg19806642,0.234188151,0.276091459,-0.041903308
cg07085962,0.062834703,0.104737412,-0.041902709
cg15140703,0.13029001,0.172189787,-0.041899777
cg22106623,0.110515603,0.152415086,-0.041899483
cg01663018,0.317142001,0.359040686,-0.041898685
cg22898745,-0.012099524,0.029795828,-0.041895352
cg07204711,-0.017386981,0.024506516,-0.041893497
cg03226000,0.219878074,0.26177028,-0.041892206
cg17030233,0.173626192,0.215517952,-0.04189176
cg00085123,0.232164515,0.274055308,-0.041890793
cg04982054,-0.040534971,0.00135544,-0.041890411
cg06879746,0.115508784,0.157396846,-0.041888062
cg25636478,0.305149245,0.347036948,-0.041887703
cg08614481,0.150778847,0.192666238,-0.041887391
cg02911077,0.007979047,0.049866256,-0.041887209
cg14163691,-0.200481612,-0.158594843,-0.041886769
cg20931705,-0.08060643,-0.03871969,-0.04188674
cg22202234,0.034503329,0.076389424,-0.041886095
cg02202193,0.250256895,0.292141445,-0.04188455
cg05373457,0.121319819,0.163203324,-0.041883505
cg08897054,0.055926451,0.097808231,-0.04188178
cg14516948,0.232117226,0.273995727,-0.041878501
cg19471466,0.064555746,0.10643285,-0.041877104
cg19640166,0.344651843,0.38652768,-0.041875837
cg04459939,-0.158107382,-0.116233599,-0.041873783
cg04805065,0.131504378,0.17337788,-0.041873502
cg19758837,0.054431239,0.096299104,-0.041867865
cg15397374,0.143700144,0.185565314,-0.04186517
cg09636671,0.026922288,0.06878004,-0.041857752
cg16516691,0.232340399,0.27419624,-0.041855841
cg00804179,0.137274317,0.179126819,-0.041852502
cg24255371,0.062681687,0.104532592,-0.041850905
cg08500112,0.034280729,0.076131215,-0.041850486
cg12861771,-0.012826125,0.029023424,-0.041849549
cg11631518,0.026505719,0.068352971,-0.041847252
cg24818418,-0.118007439,-0.076160479,-0.04184696
cg02671171,-0.14562285,-0.103776099,-0.041846751
cg19363546,0.147065686,0.188911433,-0.041845747
cg01205165,0.01469363,0.056537786,-0.041844156
cg14416523,0.249636497,0.291479294,-0.041842797
cg25733708,0.096223264,0.138065339,-0.041842075
cg01211065,0.233046819,0.274886898,-0.041840079
cg16898193,0.193181357,0.235020307,-0.04183895
cg10241484,0.194289694,0.236123734,-0.04183404
cg10829693,0.108664957,0.150498228,-0.041833271
cg11341199,0.108411259,0.150244284,-0.041833025
cg17449465,0.02194666,0.063779163,-0.041832503
cg07678518,-0.077077606,-0.035245115,-0.041832491
cg07751331,0.102382464,0.144213804,-0.04183134
cg13419713,0.089706396,0.131536453,-0.041830057
cg24735307,0.211282675,0.253112605,-0.04182993
cg02716516,0.022890159,0.064716329,-0.04182617
cg24702360,0.097095828,0.138921877,-0.041826049
cg16122072,0.117546031,0.159371916,-0.041825885
cg00433770,0.113612482,0.155437627,-0.041825145
cg00096536,-0.027953748,0.01386799,-0.041821738
cg03233656,0.082194843,0.124015172,-0.041820329
cg23619769,0.223269957,0.265087705,-0.041817748
