CpG,early_dbeta,later_dbeta,dbate_dif
cg00901687,0.218733712,0.178725473,0.040008239
cg24100168,-0.013970346,-0.053978095,0.040007749
cg12934659,0.035750908,-0.004246346,0.039997254
cg27437721,-0.020509682,-0.060502078,0.039992396
cg07319363,0.165274471,0.125283516,0.039990955
cg14582501,-0.149958986,-0.189945082,0.039986096
cg13070573,-0.001465237,-0.04145023,0.039984993
cg11230112,-0.053376011,-0.093359051,0.03998304
cg11111372,-0.025496474,-0.065473783,0.039977309
cg14403169,-0.010146561,-0.05012312,0.039976559
cg01972288,-0.136368522,-0.176343758,0.039975236
cg01857186,-0.248234738,-0.288206513,0.039971775
cg22245980,0.005799201,-0.034170159,0.03996936
cg03001143,-0.136697629,-0.176663915,0.039966286
cg09792378,-0.109954002,-0.149914379,0.039960377
cg03782202,0.0527659,0.012816065,0.039949835
cg00799984,-0.148656298,-0.188602787,0.039946489
cg02695697,-0.095739131,-0.13568452,0.039945389
cg11250576,-0.071156697,-0.11110176,0.039945063
cg07196133,-0.064039497,-0.103983256,0.039943759
cg03514215,-0.00704309,-0.046982958,0.039939868
cg04961042,-0.170097991,-0.210037316,0.039939325
cg02726803,0.102528321,0.062591505,0.039936816
cg10633463,-0.013776692,-0.05369606,0.039919368
cg06482220,-0.063694311,-0.103609829,0.039915518
cg19746873,0.226352401,0.186439221,0.03991318
cg25839663,-0.056853006,-0.096762091,0.039909085
cg23609450,-0.207213266,-0.247114371,0.039901105
cg01015401,-0.027130687,-0.067029563,0.039898876
cg27605977,-0.142600099,-0.182498119,0.03989802
cg08063051,-0.092178515,-0.132074976,0.039896461
cg08169020,0.066404474,0.026509029,0.039895445
cg08928966,-0.152312781,-0.192197536,0.039884755
cg00557872,-0.175248239,-0.215132066,0.039883827
cg20964064,0.051357685,0.011481014,0.039876671
cg23372852,-0.003544617,-0.043420562,0.039875945
cg11924499,0.011794411,-0.028075098,0.039869509
cg23684318,-0.035447719,-0.075311664,0.039863945
cg16477774,0.273873765,0.234011461,0.039862304
cg18327056,0.196442144,0.156587251,0.039854893
cg22506801,-0.147099581,-0.186953797,0.039854216
cg26207766,-0.033813062,-0.073666965,0.039853903
cg06400590,0.02305885,-0.016794408,0.039853258
cg04915788,-0.041038116,-0.080879771,0.039841655
cg07338205,-0.111542975,-0.151379841,0.039836866
cg23696618,-0.089088594,-0.128922974,0.03983438
cg00054741,-0.106670999,-0.146503526,0.039832527
cg26171114,-0.049995373,-0.089824693,0.03982932
cg17834768,0.0392237,-0.000603602,0.039827302
cg27125824,-0.027478821,-0.067304026,0.039825205
cg02825171,0.212459408,0.172634436,0.039824972
cg11584284,-0.092556752,-0.132380904,0.039824152
cg18343292,0.133137697,0.093317656,0.039820041
cg25421111,-0.125675443,-0.16548984,0.039814397
cg22679813,-0.022991518,-0.062804627,0.039813109
cg17177816,-0.113556336,-0.153368534,0.039812198
cg12785573,-0.142844044,-0.182651112,0.039807068
cg12940473,-0.054422768,-0.094224766,0.039801998
cg18019132,-0.056006002,-0.095805223,0.039799221
cg01872593,-0.193243028,-0.233041737,0.039798709
cg05337806,-0.071017795,-0.110815724,0.039797929
cg12190306,-0.133461434,-0.173256253,0.039794819
cg04526298,0.031070446,-0.008723863,0.039794309
cg17104388,-0.041034706,-0.080822106,0.0397874
cg05614028,-0.075102462,-0.114887804,0.039785342
cg25188238,-0.272755719,-0.312538931,0.039783212
cg17185404,-0.056837587,-0.096613857,0.03977627
cg18472159,-0.269935176,-0.309708417,0.039773241
cg20491914,0.228952019,0.189179657,0.039772362
cg16332300,-0.006964491,-0.046734515,0.039770024
cg05857728,-0.061686477,-0.101451172,0.039764695
cg26413691,-0.025730229,-0.065489815,0.039759586
cg09424006,-0.249581798,-0.289338169,0.039756371
cg06949673,0.050258962,0.010505666,0.039753296
cg18081456,-0.084492784,-0.124238173,0.039745389
cg22799110,-0.082977844,-0.122720908,0.039743064
cg04721098,-0.253164799,-0.2928953,0.039730501
cg20137179,-0.133331213,-0.173061182,0.039729969
cg00695391,0.144133018,0.104408479,0.039724539
cg15223066,-0.030209942,-0.069933069,0.039723127
cg10368128,0.006506898,-0.0332152,0.039722098
cg08291907,-0.206341726,-0.246057698,0.039715972
cg23862925,-0.02280662,-0.06251911,0.03971249
cg10403441,-0.135948818,-0.175656492,0.039707674
cg17703554,-0.117048013,-0.156753942,0.039705929
cg09691862,-0.10422096,-0.143915848,0.039694888
cg25299371,-0.146163636,-0.185857963,0.039694327
cg26349957,-0.040698655,-0.080391534,0.039692879
cg19358397,0.010131255,-0.029558839,0.039690094
cg04136817,-0.198725897,-0.23841563,0.039689733
cg09480470,-0.015860888,-0.055550448,0.03968956
cg26659079,0.214412139,0.174727573,0.039684566
cg11511669,-0.08289219,-0.122565298,0.039673108
cg16944093,0.059627863,0.019958403,0.03966946
cg22940372,-0.03482493,-0.074493028,0.039668098
cg21045164,-0.070993739,-0.110659387,0.039665648
cg26035689,-0.191999191,-0.231648272,0.039649081
cg26913669,-0.139558635,-0.17920533,0.039646695
cg01242903,0.406897838,0.367251306,0.039646532
cg25161465,-0.014411671,-0.054052064,0.039640393
cg14002752,-0.038552061,-0.078191995,0.039639934
cg01581781,-0.054202929,-0.093841171,0.039638242
cg13990685,-0.035555463,-0.075191602,0.039636139
cg04816302,0.121751509,0.08211914,0.039632369
cg18129748,0.044227176,0.004596488,0.039630688
cg21215550,-0.038156988,-0.077786656,0.039629668
cg07675337,-0.09226249,-0.131878542,0.039616052
cg24256384,-0.012330435,-0.051943448,0.039613013
cg11787218,-0.036915663,-0.076503901,0.039588238
cg04291014,-0.055901298,-0.095487784,0.039586486
cg06457633,-0.19378506,-0.233371388,0.039586328
cg25054821,-0.177305764,-0.216891942,0.039586178
cg17971874,-0.058256207,-0.097839802,0.039583595
cg11229185,0.155437043,0.115855352,0.039581691
cg22278296,0.072338417,0.032759004,0.039579413
cg18554922,-0.114616299,-0.154186992,0.039570693
cg22674577,-0.05918119,-0.098750771,0.039569581
cg18640098,-0.21415953,-0.253724918,0.039565388
cg10444491,-0.142953206,-0.182517636,0.03956443
cg19148404,0.119283733,0.079719395,0.039564338
cg10577630,-0.112263007,-0.151826105,0.039563098
cg25749107,0.063765229,0.02420259,0.039562639
cg14592260,-0.134799616,-0.174360323,0.039560707
cg21814870,-0.001777511,-0.0413347,0.039557189
cg27231292,-0.039771362,-0.079327385,0.039556023
cg27658330,-0.139347012,-0.178902586,0.039555574
cg14250838,-0.186378436,-0.225931661,0.039553225
cg10342016,0.029729979,-0.009820196,0.039550175
cg23154270,-0.288618124,-0.32816499,0.039546866
cg19953427,0.110913835,0.071373262,0.039540573
cg21437028,-0.018847453,-0.058387253,0.0395398
cg17406268,-0.005687401,-0.045223045,0.039535644
cg19836595,-0.030277721,-0.069813013,0.039535292
cg11440486,0.207249229,0.16771606,0.039533169
cg19683417,-0.023470605,-0.062990409,0.039519804
cg23083315,0.452523961,0.413006232,0.039517729
cg05843621,0.039310104,-0.000205388,0.039515492
cg01044476,-0.026880377,-0.066395483,0.039515106
cg24625984,-0.025990502,-0.065501242,0.03951074
cg14578284,-0.017130892,-0.05664149,0.039510598
cg02547724,-0.000943878,-0.040448481,0.039504603
cg24126849,0.015855807,-0.023645484,0.039501291
cg26542856,-0.021590597,-0.06108292,0.039492323
cg00026141,-0.212620462,-0.252106936,0.039486474
cg26304948,-0.019742505,-0.059222772,0.039480267
cg17276118,-0.044176982,-0.083653412,0.03947643
cg20608966,-0.208909232,-0.248375543,0.039466311
cg08710597,-0.038167736,-0.077622415,0.039454679
cg23434428,-0.13617618,-0.175619443,0.039443263
cg09095221,-0.044368247,-0.083810184,0.039441937
cg11522747,-0.078216754,-0.117649267,0.039432513
cg02972941,-0.165098677,-0.204526505,0.039427828
cg07586956,0.201440223,0.162014037,0.039426186
cg08277291,-0.028490769,-0.067916324,0.039425555
cg20850602,-0.071220209,-0.110642022,0.039421813
cg21052687,-0.204555542,-0.243975914,0.039420372
cg01186595,-0.063987816,-0.103389707,0.039401891
cg21434954,-0.113099198,-0.152497922,0.039398724
cg25374714,-0.079801919,-0.119197866,0.039395947
cg01068621,-0.151858228,-0.191254039,0.039395811
cg17271223,0.085265935,0.045876023,0.039389912
cg12456927,0.013730223,-0.025659073,0.039389296
cg24177611,-0.023625386,-0.063008922,0.039383536
cg00361495,0.108990414,0.069612038,0.039378376
cg06231565,-0.044735549,-0.084112383,0.039376834
cg11653134,-0.183152139,-0.222524189,0.03937205
cg18571782,-0.075013072,-0.114377489,0.039364417
cg08466792,0.052641661,0.01328138,0.039360281
cg27196496,-0.183620987,-0.222975078,0.039354091
cg00103398,-0.180278521,-0.219629093,0.039350572
cg26554326,-0.150275577,-0.18962517,0.039349593
cg23399286,-0.214044545,-0.253386591,0.039342046
cg04963177,-0.072714453,-0.112055395,0.039340942
cg03369289,-0.155006739,-0.194345103,0.039338364
cg27494226,0.051047925,0.01171467,0.039333255
cg09340205,-0.115963395,-0.155289882,0.039326487
cg09032137,-0.243474216,-0.282796249,0.039322033
cg13180678,0.131654951,0.09233387,0.039321081
cg27088197,-0.001177413,-0.040495379,0.039317966
cg01974330,-0.097325877,-0.136639836,0.039313959
cg00104072,-0.162961399,-0.202268859,0.03930746
cg20927312,0.156395521,0.11709576,0.039299761
cg14659930,-0.014279695,-0.053576357,0.039296662
cg06042148,-0.323171922,-0.362467026,0.039295104
cg02054792,0.424551804,0.385256853,0.039294951
cg00501006,-0.024118847,-0.063412107,0.03929326
cg21822905,-0.189630095,-0.228921954,0.039291859
cg18066403,-0.063595649,-0.102887153,0.039291504
cg22439651,-0.100823415,-0.140113375,0.03928996
cg22984894,-0.097335044,-0.1366197,0.039284656
cg08510178,-0.223527087,-0.262799269,0.039272182
cg05852395,0.049329592,0.010064061,0.039265531
cg14014964,-0.132972053,-0.17223145,0.039259397
cg05024961,-0.069410591,-0.108667665,0.039257074
cg12027135,-0.025970011,-0.065209136,0.039239125
cg23674791,0.013101721,-0.026133692,0.039235413
cg16061656,-0.000352823,-0.039583615,0.039230792
cg22097891,-0.083949889,-0.12318015,0.039230261
cg15944766,0.275237671,0.236007593,0.039230078
cg11241436,0.097274521,0.058049246,0.039225275
cg15504747,-0.013556411,-0.052781396,0.039224985
cg08767637,-0.004300738,-0.043525582,0.039224844
cg13033070,-0.191581759,-0.230804702,0.039222943
cg08001559,-0.089658275,-0.128880234,0.039221959
cg12167518,-0.019103997,-0.058317861,0.039213864
cg16678467,-0.200256701,-0.239466955,0.039210254
cg08721320,-0.014444577,-0.05365414,0.039209563
cg11357079,-0.060087775,-0.099291985,0.03920421
cg04061506,-0.144128706,-0.183323217,0.039194511
cg25171685,0.326008601,0.286816294,0.039192307
cg16664394,0.119544673,0.080354121,0.039190552
cg06888942,0.073738841,0.034548663,0.039190178
cg01084693,0.103861909,0.064679981,0.039181928
cg06254938,-0.040698646,-0.07987725,0.039178604
cg15376397,-0.040846243,-0.080024213,0.03917797
cg20740845,-0.117045461,-0.1562204,0.039174939
cg01476044,-0.041041025,-0.080209253,0.039168228
cg00671600,-0.066832371,-0.105997295,0.039164924
cg22244940,-0.068293662,-0.107450068,0.039156406
cg04869532,-0.074770644,-0.113920275,0.039149631
cg19375981,-0.202122422,-0.241263523,0.039141101
cg19236679,0.043078321,0.003945908,0.039132413
cg00431549,0.217919112,0.178789025,0.039130087
cg24529771,-0.093019523,-0.132144604,0.039125081
cg16601569,0.058841404,0.01971667,0.039124734
cg15175242,-0.06792729,-0.107050864,0.039123574
cg06882926,-0.134080771,-0.173202657,0.039121886
cg06308109,-0.045320361,-0.084441902,0.039121541
cg05287437,-0.030829597,-0.069949278,0.039119681
cg09969043,0.169739295,0.13062103,0.039118265
cg20997710,-0.023768219,-0.062885711,0.039117492
cg25943276,-0.116049698,-0.155165904,0.039116206
cg12140543,-0.083647439,-0.1227614,0.039113961
cg12990035,-0.175487224,-0.214600881,0.039113657
cg13022763,-0.027373241,-0.066468672,0.039095431
cg04757081,-0.184840052,-0.223923429,0.039083377
cg22677637,-0.206874901,-0.245958161,0.03908326
cg18440069,-0.115802202,-0.154884623,0.039082421
cg20468415,0.013244916,-0.025828699,0.039073615
cg06952310,-0.091823134,-0.130893098,0.039069964
cg01517148,-0.0929898,-0.132058739,0.039068939
cg08023175,0.048186683,0.0091292,0.039057483
cg27418402,-0.205990534,-0.245047523,0.039056989
cg18599533,-0.203008011,-0.24205798,0.039049969
cg26920627,-0.015496171,-0.05454022,0.039044049
cg13755204,-0.164026103,-0.203068534,0.039042431
cg08976874,0.073662325,0.034626064,0.039036261
cg02004370,-0.126217083,-0.165247422,0.039030339
cg24289314,0.188253852,0.149224679,0.039029173
cg09494672,-0.077718381,-0.116747492,0.039029111
cg05250241,-0.157075308,-0.196098486,0.039023178
cg15163151,-0.21438082,-0.253397623,0.039016803
cg16209310,-0.027267279,-0.066283879,0.0390166
cg09247692,0.163735014,0.124721046,0.039013968
cg21081971,0.07174121,0.032729505,0.039011705
cg17366808,-0.050000159,-0.089004046,0.039003887
cg09651708,-0.135503921,-0.174507343,0.039003422
cg23594882,-0.142415844,-0.181407874,0.03899203
cg09588186,-0.148530118,-0.187505538,0.03897542
cg07725033,-0.017597269,-0.056570258,0.038972989
cg11559054,-0.075684899,-0.114654573,0.038969674
cg07174843,-0.085229863,-0.124198621,0.038968758
cg08040429,-0.244356037,-0.28332121,0.038965173
cg02345399,-0.109179076,-0.148141072,0.038961996
cg11162888,-0.044446713,-0.083406292,0.038959579
cg02988312,-0.290394615,-0.329348897,0.038954282
cg08574227,-0.088629887,-0.127583738,0.038953851
cg03168749,-0.251810322,-0.290758596,0.038948274
cg23234179,-0.095853982,-0.134800899,0.038946917
cg08906309,-0.062277216,-0.101223476,0.03894626
cg10433327,0.124782277,0.085836346,0.038945931
cg14951292,-0.10209257,-0.141038448,0.038945878
cg22439459,-0.040445345,-0.079389677,0.038944332
cg26874872,-0.178736773,-0.217670568,0.038933795
cg11193635,-0.052817352,-0.091747609,0.038930257
cg04777726,0.108170971,0.069248673,0.038922298
cg06821269,-0.106812863,-0.145734686,0.038921823
cg19469722,-0.075614243,-0.114536036,0.038921793
cg14478768,-0.207820295,-0.246739654,0.038919359
cg20120939,-0.203819634,-0.24273836,0.038918726
cg11963233,0.005365593,-0.033537839,0.038903432
cg23117727,-0.037662759,-0.076558198,0.038895439
cg00566164,0.043794902,0.004899832,0.03889507
cg19402335,-0.246517273,-0.285409292,0.038892019
cg13523731,-0.036428347,-0.075320248,0.038891901
cg04857926,-0.021983617,-0.060872812,0.038889195
cg14514642,-0.043667942,-0.082555419,0.038887477
cg10609174,-0.111443577,-0.150331031,0.038887454
cg08441029,0.005235309,-0.033649353,0.038884662
cg23089445,-0.021909818,-0.060792314,0.038882496
cg23824502,-0.049714989,-0.088586634,0.038871645
cg11826324,-0.040855519,-0.07972702,0.038871501
cg25817111,0.305402908,0.266535632,0.038867276
cg19542987,0.211515118,0.172653118,0.038862
cg23207304,-0.075019305,-0.11387929,0.038859985
cg16920502,-0.027495057,-0.066353707,0.03885865
cg02784823,-0.05609697,-0.094953446,0.038856476
cg20252022,0.345624016,0.306767764,0.038856252
cg11093760,-0.013884428,-0.052738683,0.038854255
cg15015426,-0.185436681,-0.224274577,0.038837896
cg08744475,-0.086274075,-0.125106383,0.038832308
cg09202851,0.137376372,0.09854954,0.038826832
cg01534390,-0.029179031,-0.067991565,0.038812534
cg10136240,-0.07801221,-0.116823994,0.038811784
cg18918637,0.021030327,-0.017780884,0.038811211
cg13117953,0.180009472,0.141198364,0.038811108
cg08242576,-0.187547766,-0.226342825,0.038795059
cg25744653,0.002630752,-0.036158163,0.038788915
cg06231962,-0.049199384,-0.087987457,0.038788073
cg17735399,-0.03207221,-0.070859735,0.038787525
cg22987487,0.109458575,0.070675314,0.038783261
cg09260514,-0.061530628,-0.10031336,0.038782732
cg14843888,0.011963308,-0.026819256,0.038782564
cg11321092,0.170415537,0.131633205,0.038782332
cg09932135,0.051557875,0.012776901,0.038780974
cg07611334,0.255266214,0.216493594,0.03877262
cg06577725,-0.068011496,-0.10678296,0.038771464
cg05569909,0.169244,0.130472728,0.038771272
cg09676013,-0.001834636,-0.040605888,0.038771252
cg07139350,0.160635485,0.121882952,0.038752533
cg06485308,-0.158873318,-0.197624922,0.038751604
cg05334416,0.178718277,0.139967129,0.038751148
cg19819135,-0.165679867,-0.204427601,0.038747734
cg23208294,-0.219656143,-0.258402038,0.038745895
cg07126216,-0.064703941,-0.103445359,0.038741418
cg08408303,-0.100864673,-0.139602299,0.038737626
cg05946623,-0.021379746,-0.060113829,0.038734083
cg19857737,0.066880654,0.028149196,0.038731458
cg25573884,-0.080856653,-0.119583731,0.038727078
cg09177194,-0.123251646,-0.161975923,0.038724277
cg27235829,-0.200589815,-0.239313708,0.038723893
cg09900436,-0.097617572,-0.136335825,0.038718253
cg00712711,-0.07068161,-0.109398978,0.038717368
cg25112002,-0.061905697,-0.100621974,0.038716277
cg11728821,-0.084584044,-0.123296841,0.038712797
cg02646706,-0.022547797,-0.061258404,0.038710607
cg00620224,-0.117490094,-0.156196217,0.038706123
cg14614296,-0.023398973,-0.062096353,0.03869738
cg20077230,0.017603033,-0.021089559,0.038692592
cg10350263,-0.099620533,-0.138312221,0.038691688
cg25505137,-0.197100699,-0.235789218,0.038688519
cg16869108,-0.143405189,-0.182093438,0.038688249
cg00614805,0.057376621,0.018697026,0.038679595
cg10837142,0.161873471,0.123197138,0.038676333
cg06256856,-0.119937059,-0.158607542,0.038670483
cg01072821,-0.147311877,-0.185980061,0.038668184
cg16845363,-0.130629554,-0.169293493,0.038663939
cg12145564,-0.130820429,-0.169480445,0.038660016
cg26238975,-0.16361268,-0.202271767,0.038659087
cg19602694,-0.057779325,-0.096427743,0.038648418
cg08629379,-0.124756377,-0.163401171,0.038644794
cg03342208,-0.064759458,-0.103401805,0.038642347
cg01454134,-0.05467806,-0.093313877,0.038635817
cg11065634,0.118151306,0.079524225,0.038627081
cg17036744,-0.24920141,-0.287828015,0.038626605
cg19958593,-0.237434432,-0.276051433,0.038617001
cg17069533,0.043147414,0.004531124,0.03861629
cg00988175,-0.21212068,-0.250734291,0.038613611
cg19693760,0.063207271,0.024600088,0.038607183
cg03437887,-0.22228618,-0.26088992,0.03860374
cg04724807,-0.022677654,-0.061272939,0.038595285
cg02738156,-0.141657797,-0.180248816,0.038591019
cg25770176,0.1414778,0.102900348,0.038577452
cg09730689,-0.233944459,-0.27251516,0.038570701
cg03506452,-0.093627675,-0.132188761,0.038561086
cg10164560,-0.078711719,-0.117272731,0.038561012
cg10971559,-0.175048833,-0.213607312,0.038558479
cg11219411,-0.120379403,-0.158933879,0.038554476
cg19083909,-0.020160528,-0.05871238,0.038551852
cg17519749,-0.109318084,-0.147868972,0.038550888
cg11185992,-0.002020809,-0.040566576,0.038545767
cg04337358,-0.099614487,-0.138159046,0.038544559
cg10009657,0.110534545,0.071997603,0.038536942
cg08549335,0.045599826,0.007064945,0.038534881
cg01234678,-0.060615606,-0.099144803,0.038529197
cg07549278,0.106783967,0.068270385,0.038513582
cg27401846,-0.188047267,-0.226560504,0.038513237
cg13608414,-0.304245784,-0.342753396,0.038507612
cg20944278,-0.076496668,-0.114995552,0.038498884
cg13048967,-0.109469252,-0.147964938,0.038495686
cg15534052,-0.181957218,-0.220438031,0.038480813
cg14047911,-0.037018783,-0.075491319,0.038472536
cg05090319,-0.090600752,-0.129072234,0.038471482
cg02786056,0.010713659,-0.027757302,0.038470961
cg07075238,-0.046718794,-0.0851896,0.038470806
cg05356778,0.23284521,0.194376199,0.038469011
cg27129656,-0.090540236,-0.129008284,0.038468048
cg02620054,-0.028007706,-0.06646727,0.038459564
cg05159438,-0.158248133,-0.196690945,0.038442812
cg03639749,-0.013454351,-0.051889407,0.038435056
cg15547734,-0.025310153,-0.063742767,0.038432614
cg11417222,-0.077784021,-0.116211491,0.03842747
cg08230215,0.010514775,-0.027904265,0.03841904
cg10815152,0.050371886,0.011953203,0.038418683
cg06558372,-0.004953921,-0.043369339,0.038415418
cg14713139,-0.042292793,-0.080705763,0.03841297
cg25516151,-0.143263429,-0.18167256,0.038409131
cg24854430,-0.078003403,-0.116400879,0.038397476
cg05221326,-0.198765917,-0.237160877,0.03839496
cg20269160,-0.112732443,-0.151126837,0.038394394
cg02029242,-0.040673536,-0.079056611,0.038383075
cg21246516,-0.19309437,-0.231475319,0.038380949
cg12328660,0.169745154,0.13137048,0.038374674
cg05484788,0.043618174,0.005244706,0.038373468
cg26232247,0.035400049,-0.002969648,0.038369697
cg09250678,-0.071690045,-0.110058433,0.038368388
cg27491398,0.067682676,0.029327608,0.038355068
cg20395596,-0.035051726,-0.073392859,0.038341133
cg01086526,-0.226313536,-0.264644211,0.038330675
cg21634628,0.01377968,-0.02454942,0.0383291
cg12494603,-0.05330632,-0.091632616,0.038326296
cg05185573,-0.158485981,-0.196809059,0.038323078
cg04941987,-0.014665099,-0.052986007,0.038320908
cg23375617,-0.220180031,-0.258492113,0.038312082
cg00207921,0.103082809,0.064774601,0.038308208
cg24044238,-0.041391897,-0.079694477,0.03830258
cg15417244,-0.043884518,-0.082183195,0.038298677
cg11809107,-0.215389429,-0.25367908,0.038289651
cg02572713,-0.19094243,-0.229224515,0.038282085
cg04380653,-0.020875133,-0.059155328,0.038280195
cg01425293,-0.123175024,-0.161451112,0.038276088
cg25859489,-0.225290854,-0.263563828,0.038272974
cg06198398,0.138314759,0.100045515,0.038269244
cg22192122,-0.047283708,-0.085552947,0.038269239
cg04386614,-0.173655287,-0.211922439,0.038267152
cg03215160,-0.118674191,-0.15693839,0.038264199
cg03089864,-0.096519623,-0.134782559,0.038262936
cg20469625,-0.257160317,-0.29541842,0.038258103
cg13427728,0.050636252,0.01237846,0.038257792
cg01412803,-0.036628749,-0.074884719,0.03825597
cg04788987,-0.179993615,-0.218239556,0.038245941
cg23629393,-0.298413102,-0.33665842,0.038245318
cg24539090,-0.229321633,-0.267564789,0.038243156
cg12183875,0.056710927,0.01847351,0.038237417
cg09405758,-0.05583388,-0.094062729,0.038228849
cg24118521,-0.067243275,-0.10547149,0.038228215
cg11564670,-0.030280171,-0.068498801,0.03821863
cg19766460,0.010086553,-0.028122237,0.03820879
cg03012452,-0.023979319,-0.062187229,0.03820791
cg04883026,0.070996267,0.032791182,0.038205085
cg04962428,0.110948189,0.07274313,0.038205059
cg05681977,0.000809317,-0.037385182,0.038194499
cg12978214,-0.042746488,-0.080937493,0.038191005
cg16327839,-0.196197533,-0.234388102,0.038190569
cg12340454,0.215611219,0.177421442,0.038189777
cg16241033,-0.235384495,-0.273571355,0.03818686
cg27526098,-0.019862138,-0.058046627,0.038184489
cg21150921,0.02893346,-0.009248324,0.038181784
cg16659026,-0.072716746,-0.110886853,0.038170107
cg05475904,-0.131328891,-0.169496106,0.038167215
cg08743199,-0.154212376,-0.192377173,0.038164797
cg10365246,-0.040527743,-0.078683245,0.038155502
cg18282099,-0.202239126,-0.240388791,0.038149665
cg24023916,-0.226524673,-0.264674152,0.038149479
cg13177758,0.11998204,0.081842576,0.038139464
cg11697588,0.151410292,0.113275915,0.038134377
cg24984506,-0.229513646,-0.267647797,0.038134151
cg06519434,-0.127295781,-0.165429642,0.038133861
cg17263323,-0.127441767,-0.165570437,0.03812867
cg27172877,-0.074527985,-0.112655708,0.038127723
cg12434889,0.069937231,0.031818974,0.038118257
cg23033158,-0.013250555,-0.051367824,0.038117269
cg11669285,-0.074640223,-0.112755861,0.038115638
cg10893667,-0.19078725,-0.228894895,0.038107645
cg13694281,0.236088775,0.197986141,0.038102634
cg22356957,-0.138620669,-0.176715433,0.038094764
cg26465602,0.011695023,-0.026395567,0.03809059
cg00136400,-0.065633888,-0.103723893,0.038090005
cg07993350,-0.051997179,-0.0900865,0.038089321
cg13159054,0.00318902,-0.034884181,0.038073201
cg00314966,0.197864233,0.159793038,0.038071195
cg09349723,-0.04498596,-0.083050771,0.038064811
cg01182863,0.067717544,0.029657498,0.038060046
cg15731881,-0.108348566,-0.146406805,0.038058239
cg03979510,-0.208089607,-0.246146636,0.038057029
cg11582484,-0.080357795,-0.11841391,0.038056115
cg05110389,-0.033322019,-0.071374993,0.038052974
cg18002126,-0.016539474,-0.054587515,0.038048041
cg19655950,-0.062091011,-0.1001332,0.038042189
cg09837943,-0.069519723,-0.107560834,0.038041111
cg09988291,-0.024832664,-0.062871689,0.038039025
cg14380065,-0.05418821,-0.0922189,0.03803069
cg13569101,-0.071517736,-0.109538347,0.038020611
cg21844291,-0.159644369,-0.197662535,0.038018166
cg23523668,-0.067902308,-0.105919625,0.038017317
cg12844277,-0.251865608,-0.289876539,0.038010931
cg09640202,-0.156124684,-0.194131473,0.038006789
cg24579970,-0.12354861,-0.161553776,0.038005166
cg03546668,-0.070494054,-0.108497759,0.038003705
cg09303881,-0.025030782,-0.063033858,0.038003076
cg10358745,-0.143248281,-0.181250098,0.038001817
cg22937607,-0.011310093,-0.049307972,0.037997879
cg17318990,0.300915767,0.26291886,0.037996907
cg25303761,-0.09756188,-0.135556958,0.037995078
cg27152312,-0.117503277,-0.155493504,0.037990227
cg18563812,-0.041421504,-0.07941003,0.037988526
cg03117556,-0.090978114,-0.128960426,0.037982312
cg06982190,0.119987826,0.082007292,0.037980534
cg26325430,-0.075985731,-0.11396319,0.037977459
cg08617346,-0.071390957,-0.10936541,0.037974453
cg13192714,-0.058919228,-0.096891443,0.037972215
cg14027161,-0.032223498,-0.070195506,0.037972008
cg02989940,-0.20287818,-0.240849274,0.037971094
cg00228017,0.161872373,0.123907766,0.037964607
cg09500738,-0.201056977,-0.239021118,0.037964141
cg15873123,0.015492489,-0.022469823,0.037962312
cg25185454,-0.152179654,-0.190141443,0.037961789
cg08521932,-0.060552038,-0.098500442,0.037948404
cg20856834,-0.089202349,-0.127150732,0.037948383
cg06233985,0.018199404,-0.019748536,0.03794794
cg15669879,-0.009021454,-0.046962879,0.037941425
cg10044184,-0.089961785,-0.127898141,0.037936356
cg18317533,-0.000136999,-0.038070723,0.037933724
cg23104248,-0.300284141,-0.338213915,0.037929774
cg00367962,-0.245823593,-0.283740725,0.037917132
cg23184756,-0.189543073,-0.227450979,0.037907906
cg01364478,-0.030842313,-0.068740621,0.037898308
cg12646029,-0.009083318,-0.046980794,0.037897476
cg10966440,-0.207459914,-0.2453562,0.037896286
cg27132732,-0.089589708,-0.127485255,0.037895547
cg00905417,-0.116377116,-0.154264996,0.03788788
cg01518398,-0.141514473,-0.179400811,0.037886338
cg16550010,-0.058742667,-0.096627503,0.037884836
cg16819051,-0.198808646,-0.236689014,0.037880368
cg14734903,-0.099928693,-0.137807114,0.037878421
cg04227278,-0.099678233,-0.137555714,0.037877481
cg13763232,0.153062319,0.115188988,0.037873331
cg08687025,-0.10182874,-0.139702,0.03787326
cg13844500,-0.183201111,-0.221074054,0.037872943
cg10325509,-0.026276791,-0.064143678,0.037866887
cg01192538,-0.039192931,-0.07705969,0.037866759
cg04248796,-0.072535705,-0.110400446,0.037864741
cg11650987,-0.072061949,-0.109919376,0.037857427
cg22964621,-0.059943037,-0.097797545,0.037854508
cg08657492,0.133038785,0.095189895,0.03784889
cg12747469,-0.133578234,-0.171426956,0.037848722
cg07969684,-0.005583305,-0.043426994,0.037843689
cg02212009,0.268657979,0.230818165,0.037839814
cg13792641,-0.17615923,-0.213998639,0.037839409
cg19624420,-0.241448199,-0.279284453,0.037836254
cg13012115,-0.245814741,-0.28364881,0.037834069
cg06835074,-0.032242635,-0.070074928,0.037832293
cg26389392,-0.027669858,-0.065495945,0.037826087
cg02944238,-0.034397505,-0.072220138,0.037822633
cg04890480,0.25141092,0.213588721,0.037822199
cg08756614,-0.013338383,-0.051157906,0.037819523
