CpG,logFC,AveExpr,t,P.Value,adj.P.Val,B,Normal_AVG,Tumor_AVG,deltaBeta,CHR,MAPINFO,Strand,Type,gene,feature,cgi,feat.cgi,UCSC_CpG_Islands_Name,DHS,Enhancer,Phantom,Probe_SNPs,Probe_SNPs_10,dbeta
cg09122655,-0.12944419296557,0.684508172819346,-7.20028154778546,1.9639508364064798e-12,1.5447701695839298e-11,16.88679657237,0.802311700949882,0.672867507984313,-0.129444192965569,10,72027576,R,II,NPFFR1,TSS1500,opensea,TSS1500-opensea,,True,,,,,-0.1342031032560309
cg03017946,-0.0501774679216669,0.786970766277024,-2.94971500135682,0.0033147676423276,0.0080038006539062,-3.58656509856831,0.83263587197552,0.782458404053852,-0.0501774679216677,4,72897281,F,II,NPFFR2,TSS1500,shore,TSS1500-shore,chr4:72897564-72897964,,,,,,-0.0452552760428323
cg25350097,-0.12666828546315,0.740257143129477,-5.70969033745913,1.84541296051366e-08,9.67560356793501e-08,7.94114611509753,0.855534395727236,0.728866110264086,-0.12666828546315,2,110963774,F,II,NPHP1,TSS1500,shore,TSS1500-shore,chr2:110962400-110962631,,,,,,-0.1559625368813188
cg02064300,0.165211556931687,0.385343493231376,9.51606264556847,5.44460661012295e-20,9.082915302032299e-19,34.0525905765532,0.234989090700021,0.400200647631708,0.165211556931687,1,6053801,R,II,NPHP4,TSS1500,shore,TSS1500-shore,chr1:6051595-6052955,,,,,,0.1900989838193209
cg21459969,0.228912270718745,0.446410130051701,10.7165458913304,1.7459677314142e-24,4.89340527748401e-23,44.3043729705998,0.238083495188957,0.466995765907703,0.228912270718745,19,36343521,F,I,NPHS1,TSS1500,shelf,TSS1500-shelf,chr19:36347044-36348101,,,,rs57002105,,0.269786186965068
cg19016332,0.315087399040589,0.506647924914212,13.5475753329649,2.4937603474267e-36,4.427395523849279e-34,71.399386560971,0.219895723629071,0.534983122669661,0.315087399040589,1,179545294,F,II,NPHS2,TSS1500,island,TSS1500-island,chr1:179544720-179545307,,True,,,,0.3653846404683135
cg02814691,0.0244929062453072,0.946237102436151,7.30200503698579,9.88905581650814e-13,7.99946727040971e-12,17.5608124538442,0.923946795673336,0.948439701918643,0.0244929062453068,1,182760900,F,II,NPL,TSS1500,shore,TSS1500-shore,chr1:182758395-182759097,,,,,,0.0237081607813477
cg08963712,-0.0037793285135687,0.0195878216418074,-2.44412902723611,0.0148303852908924,0.0306836260853984,-4.93290881266969,0.0230272824832926,0.0192479539697238,-0.0037793285135687,17,79604385,R,II,NPLOC4,TSS1500,shore,TSS1500-shore,chr17:79603627-79603886,,,,,,-0.0033719045279022
cg26411702,0.0495617543549017,0.060188548112972,2.85861809742035,0.0044147275347349,0.0103704141828074,-3.84728125708042,0.0150837860561729,0.0646455404110746,0.0495617543549018,8,21881998,F,II,NPM2,TSS1500,shore,TSS1500-shore,chr8:21882245-21882883,,,,,,0.0020243791692053
cg16813552,0.0260669807164895,0.870789516715506,2.91901667328105,0.0036538066313546,0.0087411469580981,-3.6753087180592,0.847066688941145,0.873133669657636,0.0260669807164907,10,103544649,R,II,NPM3,TSS1500,shore,TSS1500-shore,chr10:103542711-103543290,,,,,,0.0109520281545395
cg05396397,0.116927601966574,0.645267505099406,9.57338834180413,3.38574030281146e-20,5.772114155160121e-19,34.5227250540382,0.538854975252128,0.655782577218702,0.116927601966574,1,11908164,R,I,NPPA,TSS1500,opensea,TSS1500-opensea,,,True,,,rs41307784,0.1071966341136714
cg04779720,0.122041614918126,0.182041552943748,5.25460177030776,2.11840489637837e-07,9.86598472408358e-07,5.57368688224157,0.0709749033959563,0.193016518314083,0.122041614918126,1,11919376,F,I,NPPB,TSS1500,island,TSS1500-island,chr1:11919115-11919555,,,,,,0.1342036004177302
cg08765991,0.0477462371378591,0.654658092276133,3.87627637048884,0.0001187496699697,0.0003769085751128,-0.488998604748848,0.611205581499592,0.658951818637451,0.047746237137859,2,232792285,F,II,NPPC,TSS1500,shore,TSS1500-shore,chr2:232789995-232791286,,,,,,0.0363192617361358
cg16654806,-0.0063608083216703,0.040653891784066,-3.12180577412598,0.0018910201698835,0.0048096600231962,-3.0724491491001,0.0464426849688954,0.0400818766472251,-0.0063608083216703,1,153650959,R,II,NPR1,TSS1500,island,TSS1500-island,chr1:153650830-153652375,True,True,,,,-0.006853204282686
cg12876594,0.131035327378029,0.232702919636871,5.42364611914242,8.72839590905185e-08,4.25136096605926e-07,6.43248152701025,0.113451344720895,0.244486672098923,0.131035327378029,9,35791798,F,II,NPR2,TSS1500,island,TSS1500-island,chr9:35791584-35791924,,,,,,0.1090755474770492
cg21579912,-0.0111907129354336,0.0606682974544662,-2.32281724515137,0.0205495430928624,0.040980242882248,-5.21925059222424,0.0708526513129724,0.0596619383775387,-0.0111907129354337,5,32710815,R,II,NPR3,TSS1500,island,TSS1500-island,chr5:32709910-32714450,,True,,rs16890133,,-0.0147986790092945
cg02304033,-0.20312486719296,0.636819759014058,-7.86102645304985,1.9925431608466e-14,1.8957656605202e-13,21.4021879405139,0.821678001459449,0.61855313426649,-0.203124867192959,10,129346680,R,II,NPS,TSS1500,opensea,TSS1500-opensea,,,,,,,-0.2261707320485963
cg08564874,-0.303345481249477,0.567366536562144,-11.4669673135302,1.8191449896695e-27,7.64319232564905e-26,51.117876469649,0.843432747915085,0.540087266665608,-0.303345481249477,7,34696723,F,II,NPSR1,TSS1500,opensea,TSS1500-opensea,,,,,,,-0.3417435607091254
cg15420318,0.0109328116221273,0.0576432397952626,3.72893890164696,0.000212031258356,0.0006446044280205,-1.03527154613991,0.0476935946859166,0.0586264063080438,0.0109328116221273,15,73925796,R,I,NPTN,TSS200,island,TSS200-island,chr15:73925033-73925925,,,,,,0.0110350306311653
cg00548268,0.202079528871259,0.545008867069572,10.644583036703,3.32132224510464e-24,8.975634187339931e-23,43.6666729499824,0.361101957701124,0.563181486572383,0.202079528871259,7,98245830,R,II,NPTX2,TSS1500,island,TSS1500-island,chr7:98245805-98247759,,,,,,0.2328276985643905
cg12343791,0.0054955653839828,0.0364405377854468,2.87565660985785,0.0041866640868356,0.0098849236389812,-3.7991209272601,0.0314391779216063,0.0369347433055892,0.0054955653839828,22,39240109,F,I,NPTXR,TSS200,island,TSS200-island,chr22:39239168-39240425,,,,rs9607580,,0.0043518955523641
cg02407493,-0.0123592376485893,0.900465708881088,-2.82284082368464,0.0049307518874689,0.0114548377392907,-3.94750314779274,0.911713504295092,0.899354266646503,-0.0123592376485891,16,2068942,F,II,NPW,TSS1500,shore,TSS1500-shore,chr16:2069718-2070865,,,,,,-0.0084759757825187
cg01050885,0.13328160939723,0.341794186740738,4.67133319894477,3.75864707038511e-06,1.49221382557433e-05,2.8011910364516,0.220498333584266,0.353779942981496,0.13328160939723,7,24323128,F,II,NPY,TSS1500,shore,TSS1500-shore,chr7:24323558-24325080,,,,,,0.1589270946516
cg24157598,0.0720075990204747,0.814146604422325,5.19482287059095,2.88216715831186e-07,1.32057643781007e-06,5.27587986470888,0.748614508910885,0.82062210793136,0.0720075990204748,4,164254508,F,II,NPY1R,TSS1500,shore,TSS1500-shore,chr4:164252954-164253471,,,,,,0.0739277705943889
cg26384430,0.055885998030288,0.149309586563388,3.2985223835736,0.0010342038853251,0.002771695395384,-2.51526126840476,0.0984493077804281,0.154335305810716,0.0558859980302879,4,156129655,F,II,NPY2R,TSS200,island,TSS200-island,chr4:156129168-156130209,,,,,,0.021685401017849
cg01002253,0.224225105304411,0.385877187844767,8.68895423492661,4.10997507508908e-17,5.0806465781352e-16,27.5013553837744,0.181816210715213,0.406041316019624,0.224225105304411,4,164264914,R,II,NPY5R,TSS200,island,TSS200-island,chr4:164264821-164265772,,,,,,0.2574575469432417
cg23932798,-0.0533743578807609,0.900344344465224,-3.41446205851816,0.0006857646639682,0.0019013331717481,-2.13368647310161,0.94891885001858,0.895544492137818,-0.0533743578807624,5,137142029,R,II,NPY6R,TSS1500,opensea,TSS1500-opensea,,,,,,,-0.0029889859690336
cg19194454,0.0955523002234939,0.209523843201647,4.07356740766264,5.30445663655443e-05,0.0001782787429271,0.273827738218745,0.122564375732065,0.218116675955558,0.0955523002234939,16,69760878,F,II,NQO1,TSS1500,shore,TSS1500-shore,chr16:69760293-69760506,,,,,,0.0751764966478207
cg19365615,0.0176615628538908,0.0990307780997309,2.3592101767108,0.0186592532224167,0.0376272619307525,-5.13484900259333,0.0829574852866576,0.100619048140548,0.0176615628538908,6,2999313,R,II,NQO2,TSS1500,shore,TSS1500-shore,chr6:3000069-3000520,,,,,,0.0110365966318776
cg01942646,-0.109212711501369,0.526493924297997,-6.67904310157345,5.852105411643709e-11,3.9779407649967e-10,13.5575172691717,0.625885348793847,0.516672637292478,-0.109212711501369,1,27240694,R,II,NR0B2,TSS200,opensea,TSS200-opensea,,,,,,rs12565886,-0.1246887752419081
cg16757984,0.0303386570228023,0.89100261579694,4.6003723185417,5.22955913645805e-06,2.03540968665935e-05,2.48435781944223,0.863392255268993,0.893730912291796,0.0303386570228029,17,38257936,R,II,NR1D1,TSS1500,shore,TSS1500-shore,chr17:38256635-38257082,,,,,,0.0420485554489142
cg17680792,-0.0049085748346831,0.0425462295035249,-2.45989321232407,0.014201528727114,0.0295296757502179,-4.89465178114899,0.0470133857379668,0.0421048109032836,-0.0049085748346831,3,23986459,R,I,NR1D2,TSS1500,shore,TSS1500-shore,chr3:23986693-23988021,,,,,,-0.0026582931984958
cg24440997,-0.0406412657097681,0.107791915616049,-5.91105730190868,5.9387139900316705e-09,3.28482525416432e-08,9.0444904305875,0.144778391244004,0.104137125534236,-0.0406412657097682,19,50879393,F,I,NR1H2,TSS1500,shore,TSS1500-shore,chr19:50879606-50880094,,,,,,-0.0404818539318462
cg00536939,0.409704033357012,0.514341935467945,15.3720320507651,1.0984580973873201e-44,9.610358802967349e-42,90.5485726111185,0.141481790002751,0.551185823359763,0.409704033357012,11,47279352,R,II,NR1H3,TSS200,opensea,TSS200-opensea,,True,True,,,,0.465295211340527
cg15990724,-0.135463351037372,0.772137567975229,-6.71284030116142,4.72535627875773e-11,3.2425707914192703e-10,13.7669834790829,0.89541896298406,0.759955611946688,-0.135463351037372,12,100866802,F,II,NR1H4,TSS1500,opensea,TSS1500-opensea,,,True,,,,-0.1446832726545317
cg02863947,0.0208562689366263,0.936673230589112,5.27183411762231,1.93742571105558e-07,9.06474858690989e-07,5.6601079300524,0.917692525405779,0.938548794342406,0.0208562689366273,3,119499190,F,II,NR1I2,TSS200,opensea,TSS200-opensea,,,,,,,0.0115733615785042
cg05202084,-0.0055541787048057,0.0261723847984686,-2.94346344730176,0.0033813874983726,0.0081478036203428,-3.60471024430811,0.0312270870010437,0.0256729082962379,-0.0055541787048058,12,95467612,F,II,NR2C1,TSS1500,shore,TSS1500-shore,chr12:95466650-95467464,,,,,,-0.0045884384075286
cg00042568,0.0396427464970158,0.255213141749066,2.76683509746821,0.0058490438401117,0.0133627226444965,-4.10192684470042,0.219135390440631,0.258778136937647,0.0396427464970159,3,14987939,R,II,NR2C2,TSS1500,shore,TSS1500-shore,chr3:14988612-14989036,,,,,,0.0312598902350979
cg19822851,0.0764373402145201,0.502842903954137,3.95958606134178,8.48468438054688e-05,0.0002758437124522,-0.171244832965364,0.433279425269699,0.50971676548422,0.0764373402145201,19,19315246,R,I,NR2C2AP,TSS1500,shore,TSS1500-shore,chr19:19314137-19314416,,,,,,0.0856656112400801
cg08640634,0.240297165603687,0.351565276427341,8.49090587267612,1.88173825929647e-16,2.17807932385277e-15,25.9993250968085,0.132877568162115,0.373174733765802,0.240297165603687,6,108486450,R,I,NR2E1,TSS1500,island,TSS1500-island,chr6:108485671-108490539,,True,,,,0.2807726116727105
cg07931844,-0.149820479623745,0.428534518964944,-10.118425059159,3.35540470599718e-22,7.14385980429921e-21,39.0919029493868,0.564881933874323,0.415061454250578,-0.149820479623745,15,72102213,R,II,NR2E3,TSS1500,shore,TSS1500-shore,chr15:72104191-72104418,,True,,,,-0.1551333383409272
cg07875786,-0.132607127254909,0.225155602482695,-7.19066397529474,2.09474663028486e-12,1.6431145223125398e-11,16.8234760012789,0.34583762836576,0.213230501110851,-0.132607127254909,5,92918927,R,II,NR2F1,TSS200,shore,TSS200-shore,chr5:92919558-92921430,True,,low-CpG:92944680-92945197,,,-0.1517948113237882
cg09969043,0.126133713626731,0.635782056175398,4.70648480729203,3.18632221244433e-06,1.27760228929669e-05,2.95979964837358,0.520991302407184,0.647125016033917,0.126133713626733,15,96868971,R,II,NR2F2,TSS200,shelf,TSS200-shelf,chr15:96864881-96866787,,True,,,,0.1545305305496104
cg14989308,0.218270703236948,0.341776939476461,9.65221880201696,1.7560627537494502e-20,3.0866681692954803e-19,35.1725195807924,0.143134896602547,0.361405599839495,0.218270703236948,19,17357472,R,II,NR2F6,TSS1500,island,TSS1500-island,chr19:17356979-17357500,,,,,rs7254318,0.2162535608200658
cg16335926,-0.0031936316165351,0.0265832061949993,-2.2682410524727,0.0236978190900671,0.046468624903071,-5.34340981712123,0.0294896407237166,0.0262960091071814,-0.0031936316165351,5,142784462,R,I,NR3C1,TSS1500,island,TSS1500-island,chr5:142782071-142785071,True,,,,,-0.0051627594824872
cg12541478,0.0795097535461622,0.739873338938414,5.38319340275784,1.08147781235244e-07,5.21171009653432e-07,6.22473903040757,0.667513743085252,0.747023496631414,0.0795097535461613,12,52444020,R,II,NR4A1,TSS1500,shore,TSS1500-shore,chr12:52444553-52445421,,,,,,0.0847345592077052
cg13945301,-0.0049892671399999,0.0186896749036082,-4.89602727675695,1.28410682285888e-06,5.42520531521844e-06,3.83390187591464,0.0232302669410901,0.0182409998010902,-0.0049892671399998,2,157190182,R,II,NR4A2,TSS1500,island,TSS1500-island,chr2:157189057-157191437,,,,,,-0.0055706246449519
cg13703070,-0.0051022983267874,0.034309939151259,-2.8160662029636,0.0050344135505773,0.0116707945366733,-3.96634261579154,0.0389533977004577,0.0338510993736702,-0.0051022983267874,9,102583386,R,II,NR4A3,TSS1500,island,TSS1500-island,chr9:102581791-102587561,,,,,,-0.0038419634552681
cg00691625,0.048604207692636,0.8704030994847,8.58987117224595,8.82682928940445e-17,1.0549471918340202e-15,26.7465821422266,0.826169773778812,0.874773981471448,0.0486042076926358,9,127269807,R,II,NR5A1,TSS200,shelf,TSS200-shelf,chr9:127265170-127267659,,,,,,0.0576569013483398
cg21224347,-0.0038082441147707,0.0268480480185658,-2.38139195458189,0.0175834742166089,0.0356988176883937,-5.08277480078478,0.030313824137404,0.0265055800226332,-0.0038082441147707,9,127534610,F,II,NR6A1,TSS1500,shore,TSS1500-shore,chr9:127532040-127533691,,,,,,-0.0047828594023876
cg01594949,0.193461610560612,0.519134630827633,8.49610575656217,1.80865649713786e-16,2.0970370681596104e-15,26.0384222319152,0.343070647115997,0.536532257676609,0.193461610560612,9,140197890,F,II,NRARP,TSS1500,shore,TSS1500-shore,chr9:140195501-140197475,,,,,,0.2284412421062929
cg13216112,-0.196231635337794,0.665623702712852,-6.9843558771091,8.214669861969579e-12,6.076048671743669e-11,15.4821642496317,0.844208608254083,0.647976972916288,-0.196231635337794,10,64892673,F,II,NRBF2,TSS1500,shore,TSS1500-shore,chr10:64892879-64893336,,,,,,-0.2283380643023809
cg09131844,-0.009355753576611,0.0221989598524802,-4.44991804274047,1.03848364951952e-05,3.87655154609985e-05,1.82748453895747,0.0307133686829932,0.0213576151063821,-0.009355753576611,2,27651398,F,I,NRBP1,TSS200,island,TSS200-island,chr2:27651265-27652129,,,,,,-0.0129021694855365
cg17583077,0.200785970439635,0.418927300791595,7.96659504590971,9.29670020753784e-15,9.131524246303681e-14,22.153168862097,0.236197622657684,0.436983593097318,0.200785970439634,7,108097436,F,II,NRCAM,TSS1500,shore,TSS1500-shore,chr7:108095401-108097206,,,,,,0.2440400277613237
cg05415378,-0.0091074235653507,0.0544646337602407,-2.75911660136717,0.0059870517303868,0.0136458626436173,-4.1229729660583,0.0627530444150384,0.0536456208496876,-0.0091074235653507,1,52344844,R,II,NRD1,TSS1500,island,TSS1500-island,chr1:52344178-52344939,,,,,,-0.0109964038155127
cg20633959,-0.0048168218999083,0.0360442916359567,-3.61947854967319,0.0003221873910515,0.0009494039810332,-1.4280711704249,0.040427946098823,0.0356111241989146,-0.0048168218999084,7,129250987,R,II,NRF1,TSS1500,shore,TSS1500-shore,chr7:129251237-129252441,,,,,,-0.0044113134313048
cg03430846,0.323537739807327,0.423974354636849,10.143018356129,2.7136586620107298e-22,5.83934082789994e-21,39.3022198838852,0.129531735315792,0.453069475123119,0.323537739807327,8,31497082,F,II,NRG1,TSS200,island,TSS200-island,chr8:31496525-31498346,,,,,,0.3692237374532006
cg10401879,0.202125946390352,0.307659098305326,8.75128475217111,2.53264194208581e-17,3.19525323391928e-16,27.979534140936,0.123709945655115,0.325835892045466,0.202125946390351,10,83634276,R,I,NRG3,TSS1500,island,TSS1500-island,chr10:83633820-83635729,True,,,,,0.2377278198083902
cg04817908,-0.0315628500615663,0.905988601693579,-3.66184817161477,0.0002743553805594,0.0008181966098818,-1.27734970242965,0.934713065958242,0.903150215896676,-0.031562850061566,11,124608371,F,II,NRGN,TSS1500,shore,TSS1500-shore,chr11:124609552-124610471,,,,,,-0.0136803174253883
cg02630129,-0.0185398897889668,0.025030327140562,-5.32600020615835,1.4608974809856e-07,6.93707793949194e-07,5.9334186057533,0.0419029606535426,0.0233630708645758,-0.0185398897889668,21,16438166,F,II,NRIP1,TSS1500,shore,TSS1500-shore,chr21:16436496-16437864,True,,,,,-0.0047827097635838
cg02852959,0.378268963678029,0.572356386305205,12.0024639803231,1.14236419373579e-29,6.64034489345445e-28,56.1530593385684,0.22810441576369,0.606373379441718,0.378268963678028,12,2944436,R,II,NRIP2,TSS1500,opensea,TSS1500-opensea,,True,True,,,,0.4149888973059742
cg12782992,0.234916737480731,0.337022753049064,9.80898776990899,4.70703521214527e-21,8.81658044304264e-20,36.4759902965947,0.123231621456887,0.358148358937619,0.234916737480731,11,9026055,F,II,NRIP3,TSS1500,island,TSS1500-island,chr11:9025095-9026315,True,,,,,0.2708608921064975
cg00015639,0.0099865417814339,0.941399859028216,4.12681099422386,4.24298564838316e-05,0.0001447212903206,0.485809093471148,0.932311387550868,0.942297929332302,0.0099865417814342,14,24554539,R,II,NRL,TSS1500,shelf,TSS1500-shelf,chr14:24550317-24551148,,,,,,0.0074226086411707
cg16979445,-0.147781120900568,0.584872612536501,-5.9095472193261,5.990151972643171e-09,3.31196191009704e-08,9.03609057351241,0.719364064291335,0.571582943390767,-0.147781120900568,6,30659643,F,II,NRM,TSS1500,opensea,TSS1500-opensea,,,,,,,-0.1626719020875285
cg11564981,0.262726525013259,0.337767593568448,8.77548301314765,2.09723252972087e-17,2.66784798756894e-16,28.1658726450266,0.0986675546175318,0.361394079630791,0.262726525013259,6,6007670,F,I,NRN1,TSS200,island,TSS200-island,chr6:6007387-6007797,,True,,rs3898587,,0.2990010837711879
cg01756421,0.0992718003246196,0.667388978036413,8.12131651639061,2.9992137025628803e-15,3.09111607849616e-14,23.2681486873469,0.577044497884869,0.67631629820949,0.0992718003246208,16,67918484,F,I,NRN1L,TSS1500,shore,TSS1500-shore,chr16:67918679-67918909,True,True,,,,0.1015650749088186
cg13186597,-0.0058586285901477,0.0544829565256598,-3.21645225870288,0.0013734384866009,0.00359099860898,-2.77770374752035,0.0598147300267656,0.0539561014366178,-0.0058586285901478,10,33624123,R,I,NRP1,TSS1500,island,TSS1500-island,chr10:33623120-33626197,,,high-CpG:33663305-33664618,,rs61758231,-0.0055413415343845
cg11793701,-0.0046834287530841,0.0264897857945973,-3.11664690438834,0.0019238359242174,0.0048847361009552,-3.08827063635412,0.0307520428972242,0.0260686141441401,-0.0046834287530841,2,206547163,F,I,NRP2,TSS200,island,TSS200-island,chr2:206546603-206547566,True,,high-CpG:206255063-206256062,,,-0.0072134948499741
cg26194775,0.116141185686322,0.827807744234606,7.77291131908609,3.7423486084494605e-14,3.46830797980373e-13,20.7815020766172,0.722110909779069,0.83825209546539,0.116141185686321,6,24126114,F,II,NRSN1,TSS1500,shore,TSS1500-shore,chr6:24126309-24126512,,True,,,,0.1228538235779141
cg11065015,0.15358274866753,0.695816070315535,9.97218341002491,1.17714723966369e-21,2.35132567323818e-20,37.8485633353717,0.556044719909474,0.709627468577004,0.153582748667529,20,327170,R,II,NRSN2,TSS200,shore,TSS200-shore,chr20:327376-328977,,,,,,0.1696906253169334
cg25775109,-0.188950629239056,0.706345863574776,-8.37726523814772,4.45205387914681e-16,4.9646814370536706e-15,25.1494950095939,0.878304529752764,0.689353900513709,-0.188950629239055,19,5823786,F,I,NRTN,TSS200,shore,TSS200-shore,chr19:5824103-5824334,True,,,,,-0.2114298540957772
cg25717438,0.190563261047803,0.282846855873138,7.34298896255544,7.48458908967212e-13,6.123702917466129e-12,17.8345742785039,0.109420578732511,0.299983839780314,0.190563261047803,2,51259786,R,II,NRXN1,TSS200,opensea,TSS200-opensea,,,,,,,0.2220835390629214
cg19395706,0.112268039701858,0.65587996770536,7.4719202842395,3.0908712014197e-13,2.62146042412719e-12,18.7039990114132,0.55370797473928,0.665976014441139,0.112268039701859,11,64412079,R,II,NRXN2,TSS1500,shore,TSS1500-shore,chr11:64409877-64411253,True,True,,,,0.1286961961954323
cg08881067,-0.0032121939335139,0.0143282806953678,-2.75388950552153,0.0060821767089795,0.0138423078894241,-4.13719326906565,0.0172516082679542,0.0140394143344403,-0.0032121939335139,5,74062846,F,II,NSA2,TSS1500,island,TSS1500-island,chr5:74062566-74063225,True,,,rs11556477,,-0.0040867472900282
cg18016826,0.329743909946757,0.509425284486857,12.9755309125807,8.1779526111992e-34,9.44317575842908e-32,65.6386054963448,0.209334603851858,0.539078513798616,0.329743909946758,5,176560001,R,II,NSD1,TSS200,island,TSS200-island,chr5:176558852-176561652,,,high-CpG:176492410-176492673,,,0.3956766044610277
cg27379887,-0.0603453517616304,0.285597402837996,-5.87810507532194,7.165432259410841e-09,3.92840490112454e-08,8.8616232124629,0.340516014333293,0.280170662571662,-0.0603453517616307,20,1448498,R,II,NSFL1C,TSS200,shore,TSS200-shore,chr20:1446936-1447729,,,,,,-0.0542534121141006
cg17377690,-0.0036399309482491,0.0295452195466746,-2.56732710380195,0.0105093620621146,0.0225814578894698,-4.62752503045991,0.0328578185751172,0.029217887626868,-0.0036399309482491,8,59572467,F,I,NSMAF,TSS1500,island,TSS1500-island,chr8:59571603-59572526,True,,high-CpG:59734305-59735114,rs13270855,,-0.0034389294396301
cg03368690,-0.023918254095297,0.925693609519964,-3.46039054761887,0.00058086176791,0.0016337198627118,-1.97903373277058,0.947460941484388,0.923542687389092,-0.0239182540952967,16,27281055,F,II,NSMCE1,TSS1500,shore,TSS1500-shore,chr16:27279886-27280243,,,,,,-0.0145912113481776
cg20379012,-0.0098758693927343,0.0459733784607138,-3.32861423882249,0.0009306532841104,0.0025169580724265,-2.41744094625923,0.0549611301023029,0.0450852607095686,-0.0098758693927342,8,126103681,F,II,NSMCE2,TSS1500,shore,TSS1500-shore,chr8:126103760-126104122,,,,,,-0.0125833583661485
cg09536375,-0.0724026249614487,0.238122963638712,-4.48700753315737,8.78487178085165e-06,3.31399302921534e-05,1.98752976898556,0.30401456117557,0.231611936214121,-0.0724026249614484,10,123735128,R,II,NSMCE4A,TSS1500,shore,TSS1500-shore,chr10:123734027-123734865,,,,,,-0.0879873312238676
cg01395659,-0.0147458548944562,0.0526566918547751,-4.2620533062141,2.37996816328298e-05,8.43275243810158e-05,1.03587583517389,0.0660764806616003,0.0513306257671441,-0.0147458548944562,5,6633232,F,I,NSUN2,TSS200,island,TSS200-island,chr5:6632740-6634162,,,high-CpG:6686105-6686448,rs8192122,,-0.0181375732946383
cg00558986,-0.0113160769101943,0.0382098948405616,-4.11188726514311,4.51813183496297e-05,0.0001535062303096,0.426131244614704,0.048508338935091,0.0371922620248967,-0.0113160769101943,3,93781766,F,I,NSUN3,TSS200,island,TSS200-island,chr3:93781648-93782108,True,,high-CpG:95264424-95264489,,,-0.0127450156536417
cg12646227,-0.187088855645425,0.583778647303605,-7.50185852468652,2.51272016900369e-13,2.1499679111627397e-12,18.9076525261107,0.754042965570843,0.566954109925419,-0.187088855645424,1,46805334,F,II,NSUN4,TSS1500,shore,TSS1500-shore,chr1:46806339-46806836,,,,,rs72885148,-0.2054028108253387
cg12385672,-0.006001059962896,0.0395915105147913,-3.71452486136235,0.0002241754634184,0.0006788419544842,-1.08763335602148,0.0450529068119593,0.0390518468490632,-0.006001059962896,10,18940645,F,I,NSUN6,TSS200,island,TSS200-island,chr10:18940528-18940765,True,,,,,-0.0072445041420015
cg15000966,0.232215922123536,0.444162823369661,8.2136467186912,1.51493316139646e-15,1.6064192738687502e-14,23.9415563264582,0.232829628055795,0.465045550179331,0.232215922123536,17,73128123,F,II,NT5C,TSS1500,shore,TSS1500-shore,chr17:73127196-73127995,,,,rs4789143,,0.2478025091549625
cg00990022,0.325564394850132,0.490689224453686,13.6317086504505,1.0526354714093299e-36,2.0112073515568597e-34,72.2573200462471,0.194402203241156,0.519966598091288,0.325564394850132,1,40138052,R,II,NT5C1A,TSS1500,island,TSS1500-island,chr1:40136988-40138087,True,True,,,,0.3656059234367145
cg00035347,0.112584358161558,0.63797223169921,5.89429881829732,6.534518461775351e-09,3.5982413903867e-08,8.95137714172037,0.53551236617808,0.648096724339638,0.112584358161557,10,104953608,F,II,NT5C2,TSS1500,shore,TSS1500-shore,chr10:104952242-104953232,,,,,,0.1101987443233842
cg19966621,-0.005839514086518,0.0569836744812761,-2.67067188470851,0.0077919436894902,0.0172847238724751,-4.36004985694031,0.0622980524089345,0.0564585383224165,-0.0058395140865179,7,33102440,F,I,NT5C3,TSS200,island,TSS200-island,chr7:33101938-33102907,,,high-CpG:33068699-33069280,rs13228639,,-0.0059829289805694
cg16671877,-0.0083469153482668,0.039763883697319,-4.14796772243503,3.88010867329606e-05,0.0001331432739031,0.570760160740133,0.0473601771617489,0.0390132618134821,-0.0083469153482668,6,116421702,F,II,NT5DC1,TSS1500,island,TSS1500-island,chr6:116421673-116422382,,,,,rs78069760,-0.0096545114025557
cg13284614,0.24300592596004,0.648338725593969,12.3041186871062,6.193120922619641e-31,4.41349319320728e-29,59.048930335434,0.427185850529616,0.670191776489656,0.24300592596004,3,52569169,R,I,NT5DC2,TSS200,shore,TSS200-shore,chr3:52570475-52570842,,,,,,0.2707897445400649
cg06462291,0.174492834986637,0.483841606400163,6.05739532172509,2.5525210316999203e-09,1.46707077340259e-08,9.86744416819942,0.325040573120958,0.499533408107595,0.174492834986637,12,104235479,R,II,NT5DC3,TSS1500,shore,TSS1500-shore,chr12:104234273-104235327,,,,,,0.1744928349866367
cg13315970,0.172806087277113,0.367481176102553,5.1643898971617,3.36739164892542e-07,1.53035706122733e-06,5.12545597199182,0.21021520458777,0.383021291864883,0.172806087277113,6,86159197,F,II,NT5E,TSS200,shore,TSS200-shore,chr6:86159425-86160395,,,,rs76099537,,0.2144856172606607
cg27410828,0.0265454851770891,0.0687361537506022,2.90194702974278,0.0038557265030162,0.0091758934544553,-3.72426465161635,0.044577852492316,0.0711233376694052,0.0265454851770892,17,17206386,F,II,NT5M,TSS1500,shore,TSS1500-shore,chr17:17206527-17207306,,,,,rs71152863,0.0137876660093107
cg01592662,0.0057014481805981,0.0313536171204607,3.01607690833003,0.0026779127268769,0.0065988351176705,-3.39165112154118,0.0261648890999883,0.0318663372805864,0.0057014481805981,16,15150200,R,II,NTAN1,TSS1500,shore,TSS1500-shore,chr16:15149204-15150107,,,,,,0.0055224599485384
